"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
50,12/02/18 12:30:00 AM,8.85,69.62,,,,
51,12/02/18 01:00:00 AM,9.07,67.10,,,,
52,12/02/18 01:30:00 AM,9.27,65.05,,,,
53,12/02/18 02:00:00 AM,9.03,67.57,,,,
54,12/02/18 02:30:00 AM,9.21,65.80,,,,
55,12/02/18 03:00:00 AM,8.80,68.58,,,,
56,12/02/18 03:30:00 AM,8.93,68.61,,,,
57,12/02/18 04:00:00 AM,9.16,66.16,,,,
58,12/02/18 04:30:00 AM,9.36,64.36,,,,
59,12/02/18 05:00:00 AM,9.14,66.74,,,,
60,12/02/18 05:30:00 AM,9.32,64.83,,,,
61,12/02/18 06:00:00 AM,8.85,69.69,,,,
62,12/02/18 06:30:00 AM,9.10,66.99,,,,
63,12/02/18 07:00:00 AM,9.33,64.80,,,,
64,12/02/18 07:30:00 AM,8.84,69.69,,,,
65,12/02/18 08:00:00 AM,9.11,66.99,,,,
66,12/02/18 08:30:00 AM,9.33,64.87,,,,
67,12/02/18 09:00:00 AM,8.86,69.84,,,,
68,12/02/18 09:30:00 AM,9.09,67.32,,,,
69,12/02/18 10:00:00 AM,9.31,65.16,,,,
70,12/02/18 10:30:00 AM,9.07,67.64,,,,
71,12/02/18 11:00:00 AM,9.26,65.80,,,,
72,12/02/18 11:30:00 AM,8.95,68.00,,,,
73,12/02/18 12:00:00 PM,9.20,66.34,,,,
74,12/02/18 12:30:00 PM,9.40,64.72,,,,
75,12/02/18 01:00:00 PM,8.89,69.48,,,,
76,12/02/18 01:30:00 PM,9.15,66.81,,,,
77,12/02/18 02:00:00 PM,9.37,64.87,,,,
78,12/02/18 02:30:00 PM,8.86,70.16,,,,
79,12/02/18 03:00:00 PM,9.09,67.64,,,,
80,12/02/18 03:30:00 PM,9.31,65.55,,,,
81,12/02/18 04:00:00 PM,8.76,69.58,,,,
82,12/02/18 04:30:00 PM,9.04,68.58,,,,
83,12/02/18 05:00:00 PM,9.29,66.13,,,,
84,12/02/18 05:30:00 PM,9.46,64.58,,,,
85,12/02/18 06:00:00 PM,8.96,69.48,,,,
86,12/02/18 06:30:00 PM,9.21,66.88,,,,
87,12/02/18 07:00:00 PM,9.43,64.94,,,,
88,12/02/18 07:30:00 PM,9.21,67.39,,,,
89,12/02/18 08:00:00 PM,9.40,65.26,,,,
90,12/02/18 08:30:00 PM,9.21,67.39,,,,
91,12/02/18 09:00:00 PM,9.42,65.19,,,,
92,12/02/18 09:30:00 PM,8.95,69.98,,,,
93,12/02/18 10:00:00 PM,9.22,67.14,,,,
94,12/02/18 10:30:00 PM,9.44,65.01,,,,
95,12/02/18 11:00:00 PM,9.24,67.35,,,,
96,12/02/18 11:30:00 PM,9.42,65.34,,,,
97,12/03/18 12:00:00 AM,9.22,67.60,,,,
98,12/03/18 12:30:00 AM,9.41,65.55,,,,
99,12/03/18 01:00:00 AM,9.19,67.82,,,,
100,12/03/18 01:30:00 AM,9.39,65.80,,,,
101,12/03/18 02:00:00 AM,8.87,70.70,,,,
102,12/03/18 02:30:00 AM,9.18,67.93,,,,
103,12/03/18 03:00:00 AM,9.43,65.44,,,,
104,12/03/18 03:30:00 AM,9.22,67.78,,,,
105,12/03/18 04:00:00 AM,9.42,65.77,,,,
106,12/03/18 04:30:00 AM,9.23,67.78,,,,
107,12/03/18 05:00:00 AM,9.43,65.70,,,,
108,12/03/18 05:30:00 AM,9.23,67.75,,,,
109,12/03/18 06:00:00 AM,9.45,65.55,,,,
110,12/03/18 06:30:00 AM,8.93,71.06,,,,
111,12/03/18 07:00:00 AM,9.19,67.96,,,,
112,12/03/18 07:30:00 AM,9.47,65.55,,,,
113,12/03/18 08:00:00 AM,9.22,67.93,,,,
114,12/03/18 08:30:00 AM,9.44,65.95,,,,
115,12/03/18 09:00:00 AM,8.91,70.74,,,,
116,12/03/18 09:30:00 AM,12.87,39.13,,,,
117,12/03/18 10:00:00 AM,14.03,32.86,,,,
118,12/03/18 10:30:00 AM,14.06,31.86,,,,
119,12/03/18 11:00:00 AM,12.69,32.58,,,,
120,12/03/18 11:30:00 AM,12.90,32.61,,,,
121,12/03/18 12:00:00 PM,12.95,32.65,,,,
122,12/03/18 12:30:00 PM,13.03,32.68,,,,
123,12/03/18 01:00:00 PM,13.06,32.72,,,,
124,12/03/18 01:30:00 PM,13.16,32.76,,,,
125,12/03/18 02:00:00 PM,13.20,32.83,,,,
126,12/03/18 02:30:00 PM,13.31,32.86,,,,
127,12/03/18 03:00:00 PM,13.36,32.90,,,,
128,12/03/18 03:30:00 PM,13.44,32.94,,,,
129,12/03/18 04:00:00 PM,13.52,32.97,,,,
130,12/03/18 04:30:00 PM,13.61,32.97,,,,
131,12/03/18 05:00:00 PM,13.68,32.97,,,,
132,12/03/18 05:30:00 PM,13.71,32.97,,,,
133,12/03/18 06:00:00 PM,13.73,32.97,,,,
134,12/03/18 06:30:00 PM,13.74,32.97,,,,
135,12/03/18 07:00:00 PM,13.76,32.94,,,,
136,12/03/18 07:30:00 PM,13.71,32.90,,,,
137,12/03/18 08:00:00 PM,13.69,32.90,,,,
138,12/03/18 08:30:00 PM,13.64,32.86,,,,
139,12/03/18 09:00:00 PM,13.59,32.83,,,,
140,12/03/18 09:30:00 PM,13.53,32.83,,,,
141,12/03/18 10:00:00 PM,13.47,32.79,,,,
142,12/03/18 10:30:00 PM,13.40,32.76,,,,
143,12/03/18 11:00:00 PM,13.33,32.76,,,,
144,12/03/18 11:30:00 PM,13.29,32.76,,,,
145,12/04/18 12:00:00 AM,13.25,32.72,,,,
146,12/04/18 12:30:00 AM,13.21,32.72,,,,
147,12/04/18 01:00:00 AM,13.20,32.68,,,,
148,12/04/18 01:30:00 AM,13.15,32.68,,,,
149,12/04/18 02:00:00 AM,13.13,32.65,,,,
150,12/04/18 02:30:00 AM,13.10,32.65,,,,
151,12/04/18 03:00:00 AM,13.04,32.65,,,,
152,12/04/18 03:30:00 AM,13.02,32.61,,,,
153,12/04/18 04:00:00 AM,12.99,32.61,,,,
154,12/04/18 04:30:00 AM,12.97,32.61,,,,
155,12/04/18 05:00:00 AM,12.97,32.61,,,,
156,12/04/18 05:30:00 AM,12.93,32.61,,,,
157,12/04/18 06:00:00 AM,12.94,32.61,,,,
158,12/04/18 06:30:00 AM,12.93,32.58,,,,
159,12/04/18 07:00:00 AM,12.91,32.58,,,,
160,12/04/18 07:30:00 AM,12.89,32.58,,,,
161,12/04/18 08:00:00 AM,12.90,32.58,,,,
162,12/04/18 08:30:00 AM,12.89,32.58,,,,
163,12/04/18 09:00:00 AM,12.86,32.58,,,,
164,12/04/18 09:30:00 AM,12.87,32.58,,,,
165,12/04/18 10:00:00 AM,12.88,32.58,,,,
166,12/04/18 10:30:00 AM,12.87,32.58,,,,
167,12/04/18 11:00:00 AM,12.92,32.61,,,,
168,12/04/18 11:30:00 AM,12.90,32.61,,,,
169,12/04/18 12:00:00 PM,12.96,32.61,,,,
170,12/04/18 12:30:00 PM,12.98,32.65,,,,
171,12/04/18 01:00:00 PM,12.98,32.68,,,,
172,12/04/18 01:30:00 PM,13.03,32.68,,,,
173,12/04/18 02:00:00 PM,13.07,32.72,,,,
174,12/04/18 02:30:00 PM,13.15,32.72,,,,
175,12/04/18 03:00:00 PM,13.12,32.72,,,,
176,12/04/18 03:30:00 PM,13.18,32.72,,,,
177,12/04/18 04:00:00 PM,13.21,32.76,,,,
178,12/04/18 04:30:00 PM,13.24,32.76,,,,
179,12/04/18 05:00:00 PM,13.24,32.72,,,,
180,12/04/18 05:30:00 PM,13.30,32.72,,,,
181,12/04/18 06:00:00 PM,13.27,32.72,,,,
182,12/04/18 06:30:00 PM,13.27,32.72,,,,
183,12/04/18 07:00:00 PM,13.24,32.68,,,,
184,12/04/18 07:30:00 PM,13.22,32.65,,,,
185,12/04/18 08:00:00 PM,13.19,32.65,,,,
186,12/04/18 08:30:00 PM,13.15,32.65,,,,
187,12/04/18 09:00:00 PM,13.15,32.61,,,,
188,12/04/18 09:30:00 PM,13.11,32.61,,,,
189,12/04/18 10:00:00 PM,13.06,32.61,,,,
190,12/04/18 10:30:00 PM,13.00,32.58,,,,
191,12/04/18 11:00:00 PM,12.97,32.58,,,,
192,12/04/18 11:30:00 PM,12.92,32.58,,,,
193,12/05/18 12:00:00 AM,12.88,32.58,,,,
194,12/05/18 12:30:00 AM,12.85,32.54,,,,
195,12/05/18 01:00:00 AM,12.83,32.54,,,,
196,12/05/18 01:30:00 AM,12.81,32.54,,,,
197,12/05/18 02:00:00 AM,12.75,32.54,,,,
198,12/05/18 02:30:00 AM,12.76,32.50,,,,
199,12/05/18 03:00:00 AM,12.72,32.50,,,,
200,12/05/18 03:30:00 AM,12.70,32.50,,,,
201,12/05/18 04:00:00 AM,12.67,32.50,,,,
202,12/05/18 04:30:00 AM,12.66,32.50,,,,
203,12/05/18 05:00:00 AM,12.64,32.50,,,,
204,12/05/18 05:30:00 AM,12.63,32.50,,,,
205,12/05/18 06:00:00 AM,12.62,32.50,,,,
206,12/05/18 06:30:00 AM,12.59,32.50,,,,
207,12/05/18 07:00:00 AM,12.61,32.50,,,,
208,12/05/18 07:30:00 AM,12.61,32.50,,,,
209,12/05/18 08:00:00 AM,12.59,32.47,,,,
210,12/05/18 08:30:00 AM,12.70,32.65,,,,
211,12/05/18 09:00:00 AM,12.46,32.54,,,,
212,12/05/18 09:30:00 AM,12.53,32.58,,,,
213,12/05/18 10:00:00 AM,12.51,32.50,,,,
214,12/05/18 10:30:00 AM,12.53,32.50,,,,
215,12/05/18 11:00:00 AM,12.55,32.50,,,,
216,12/05/18 11:30:00 AM,12.55,32.54,,,,
217,12/05/18 12:00:00 PM,12.53,32.54,,,,
218,12/05/18 12:30:00 PM,12.58,32.61,,,,
219,12/05/18 01:00:00 PM,12.62,32.65,,,,
220,12/05/18 01:30:00 PM,12.60,32.65,,,,
221,12/05/18 02:00:00 PM,12.65,32.72,,,,
222,12/05/18 02:30:00 PM,12.68,32.76,,,,
223,12/05/18 03:00:00 PM,12.74,32.83,,,,
224,12/05/18 03:30:00 PM,12.77,32.86,,,,
225,12/05/18 04:00:00 PM,12.85,32.90,,,,
226,12/05/18 04:30:00 PM,12.97,32.97,,,,
227,12/05/18 05:00:00 PM,12.90,33.01,,,,
228,12/05/18 05:30:00 PM,13.11,33.04,,,,
229,12/05/18 06:00:00 PM,13.18,33.04,,,,
230,12/05/18 06:30:00 PM,13.24,33.08,,,,
231,12/05/18 07:00:00 PM,13.31,33.08,,,,
232,12/05/18 07:30:00 PM,13.36,33.04,,,,
233,12/05/18 08:00:00 PM,13.37,33.04,,,,
234,12/05/18 08:30:00 PM,13.39,33.04,,,,
235,12/05/18 09:00:00 PM,13.37,33.04,,,,
236,12/05/18 09:30:00 PM,13.35,33.08,,,,
237,12/05/18 10:00:00 PM,13.32,33.08,,,,
238,12/05/18 10:30:00 PM,13.29,33.04,,,,
239,12/05/18 11:00:00 PM,13.23,33.08,,,,
240,12/05/18 11:30:00 PM,13.15,33.08,,,,
241,12/06/18 12:00:00 AM,13.11,33.04,,,,
242,12/06/18 12:30:00 AM,13.01,33.01,,,,
243,12/06/18 01:00:00 AM,12.88,32.97,,,,
244,12/06/18 01:30:00 AM,12.87,33.04,,,,
245,12/06/18 02:00:00 AM,12.77,32.90,,,,
246,12/06/18 02:30:00 AM,12.86,32.94,,,,
247,12/06/18 03:00:00 AM,12.84,32.86,,,,
248,12/06/18 03:30:00 AM,12.76,32.83,,,,
249,12/06/18 04:00:00 AM,12.75,32.86,,,,
250,12/06/18 04:30:00 AM,12.73,32.86,,,,
251,12/06/18 05:00:00 AM,12.72,32.86,,,,
252,12/06/18 05:30:00 AM,12.69,32.90,,,,
253,12/06/18 06:00:00 AM,12.66,32.90,,,,
254,12/06/18 06:30:00 AM,12.66,32.86,,,,
255,12/06/18 07:00:00 AM,12.67,32.83,,,,
256,12/06/18 07:30:00 AM,12.69,32.83,,,,
257,12/06/18 08:00:00 AM,12.74,32.79,,,,
258,12/06/18 08:30:00 AM,12.75,32.79,,,,
259,12/06/18 09:00:00 AM,12.68,32.76,,,,
260,12/06/18 09:30:00 AM,12.63,32.72,,,,
261,12/06/18 10:00:00 AM,12.72,32.72,,,,
262,12/06/18 10:30:00 AM,12.40,32.72,,,,
263,12/06/18 11:00:00 AM,12.66,32.68,,,,
264,12/06/18 11:30:00 AM,12.78,32.68,,,,
265,12/06/18 12:00:00 PM,12.68,32.68,,,,
266,12/06/18 12:30:00 PM,12.81,32.72,,,,
267,12/06/18 01:00:00 PM,12.89,32.72,,,,
268,12/06/18 01:30:00 PM,12.98,32.76,,,,
269,12/06/18 02:00:00 PM,12.89,32.83,,,,
270,12/06/18 02:30:00 PM,12.59,32.79,,,,
271,12/06/18 03:00:00 PM,12.81,32.90,,,,
272,12/06/18 03:30:00 PM,13.15,32.90,,,,
273,12/06/18 04:00:00 PM,13.24,32.83,,,,
274,12/06/18 04:30:00 PM,13.34,32.86,,,,
275,12/06/18 05:00:00 PM,13.43,32.86,,,,
276,12/06/18 05:30:00 PM,13.49,32.86,,,,
277,12/06/18 06:00:00 PM,13.54,32.86,,,,
278,12/06/18 06:30:00 PM,13.57,32.90,,,,
279,12/06/18 07:00:00 PM,13.60,32.94,,,,
280,12/06/18 07:30:00 PM,13.62,32.94,,,,
281,12/06/18 08:00:00 PM,13.63,32.94,,,,
282,12/06/18 08:30:00 PM,13.63,32.90,,,,
283,12/06/18 09:00:00 PM,13.63,32.86,,,,
284,12/06/18 09:30:00 PM,13.58,32.83,,,,
285,12/06/18 10:00:00 PM,13.58,32.83,,,,
286,12/06/18 10:30:00 PM,13.51,32.79,,,,
287,12/06/18 11:00:00 PM,13.48,32.83,,,,
288,12/06/18 11:30:00 PM,13.42,32.79,,,,
289,12/07/18 12:00:00 AM,13.28,32.76,,,,
290,12/07/18 12:30:00 AM,13.21,32.79,,,,
291,12/07/18 01:00:00 AM,13.15,32.76,,,,
292,12/07/18 01:30:00 AM,12.93,32.72,,,,
293,12/07/18 02:00:00 AM,12.88,32.72,,,,
294,12/07/18 02:30:00 AM,12.69,32.68,,,,
295,12/07/18 03:00:00 AM,12.68,32.72,,,,
296,12/07/18 03:30:00 AM,12.69,32.65,,,,
297,12/07/18 04:00:00 AM,12.61,32.61,,,,
298,12/07/18 04:30:00 AM,12.68,32.58,,,,
299,12/07/18 05:00:00 AM,12.62,32.58,,,,
300,12/07/18 05:30:00 AM,12.55,32.65,,,,
301,12/07/18 06:00:00 AM,12.63,32.50,,,,
302,12/07/18 06:30:00 AM,12.97,32.54,,,,
303,12/07/18 07:00:00 AM,13.07,32.47,,,,
304,12/07/18 07:30:00 AM,13.11,32.47,,,,
305,12/07/18 08:00:00 AM,13.14,32.43,,,,
306,12/07/18 08:30:00 AM,13.19,32.58,,,,
307,12/07/18 09:00:00 AM,13.03,32.58,,,,
308,12/07/18 09:30:00 AM,12.85,32.54,,,,
309,12/07/18 10:00:00 AM,12.80,32.61,,,,
310,12/07/18 10:30:00 AM,12.80,32.65,,,,
311,12/07/18 11:00:00 AM,12.84,32.68,,,,
312,12/07/18 11:30:00 AM,12.78,32.68,,,,
313,12/07/18 12:00:00 PM,12.71,32.61,,,,
314,12/07/18 12:30:00 PM,12.65,32.76,,,,
315,12/07/18 01:00:00 PM,12.58,32.68,,,,
316,12/07/18 01:30:00 PM,12.39,32.72,,,,
317,12/07/18 02:00:00 PM,12.65,32.72,,,,
318,12/07/18 02:30:00 PM,12.82,32.76,,,,
319,12/07/18 03:00:00 PM,13.20,32.79,,,,
320,12/07/18 03:30:00 PM,13.33,32.83,,,,
321,12/07/18 04:00:00 PM,13.53,32.86,,,,
322,12/07/18 04:30:00 PM,13.63,32.94,,,,
323,12/07/18 05:00:00 PM,13.83,32.94,,,,
324,12/07/18 05:30:00 PM,13.74,32.90,,,,
325,12/07/18 06:00:00 PM,13.85,32.86,,,,
326,12/07/18 06:30:00 PM,13.96,32.86,,,,
327,12/07/18 07:00:00 PM,14.02,32.83,,,,
328,12/07/18 07:30:00 PM,14.06,32.86,,,,
329,12/07/18 08:00:00 PM,14.03,32.86,,,,
330,12/07/18 08:30:00 PM,13.93,32.79,,,,
331,12/07/18 09:00:00 PM,13.84,32.83,,,,
332,12/07/18 09:30:00 PM,13.77,32.79,,,,
333,12/07/18 10:00:00 PM,13.70,32.76,,,,
334,12/07/18 10:30:00 PM,13.46,32.76,,,,
335,12/07/18 11:00:00 PM,13.43,32.76,,,,
336,12/07/18 11:30:00 PM,13.32,32.72,,,,
337,12/08/18 12:00:00 AM,13.33,32.65,,,,
338,12/08/18 12:30:00 AM,13.44,32.65,,,,
339,12/08/18 01:00:00 AM,13.41,32.65,,,,
340,12/08/18 01:30:00 AM,13.31,32.61,,,,
341,12/08/18 02:00:00 AM,13.19,32.58,,,,
342,12/08/18 02:30:00 AM,13.34,32.61,,,,
343,12/08/18 03:00:00 AM,13.27,32.54,,,,
344,12/08/18 03:30:00 AM,13.26,32.54,,,,
345,12/08/18 04:00:00 AM,13.26,32.54,,,,
346,12/08/18 04:30:00 AM,13.26,32.50,,,,
347,12/08/18 05:00:00 AM,13.28,32.50,,,,
348,12/08/18 05:30:00 AM,13.22,32.47,,,,
349,12/08/18 06:00:00 AM,13.20,32.43,,,,
350,12/08/18 06:30:00 AM,13.20,32.47,,,,
351,12/08/18 07:00:00 AM,13.19,32.47,,,,
352,12/08/18 07:30:00 AM,13.17,32.50,,,,
353,12/08/18 08:00:00 AM,13.15,32.50,,,,
354,12/08/18 08:30:00 AM,13.14,32.54,,,,
355,12/08/18 09:00:00 AM,13.10,32.58,,,,
356,12/08/18 09:30:00 AM,13.18,32.58,,,,
357,12/08/18 10:00:00 AM,13.13,32.58,,,,
358,12/08/18 10:30:00 AM,13.05,32.61,,,,
359,12/08/18 11:00:00 AM,13.01,32.61,,,,
360,12/08/18 11:30:00 AM,13.01,32.61,,,,
361,12/08/18 12:00:00 PM,13.02,32.65,,,,
362,12/08/18 12:30:00 PM,13.05,32.68,,,,
363,12/08/18 01:00:00 PM,13.10,32.72,,,,
364,12/08/18 01:30:00 PM,13.15,32.76,,,,
365,12/08/18 02:00:00 PM,13.22,32.76,,,,
366,12/08/18 02:30:00 PM,13.29,32.76,,,,
367,12/08/18 03:00:00 PM,13.39,32.76,,,,
368,12/08/18 03:30:00 PM,13.46,32.76,,,,
369,12/08/18 04:00:00 PM,13.53,32.79,,,,
370,12/08/18 04:30:00 PM,13.59,32.79,,,,
371,12/08/18 05:00:00 PM,13.63,32.79,,,,
372,12/08/18 05:30:00 PM,13.64,32.76,,,,
373,12/08/18 06:00:00 PM,13.61,32.72,,,,
374,12/08/18 06:30:00 PM,13.58,32.68,,,,
375,12/08/18 07:00:00 PM,13.53,32.65,,,,
376,12/08/18 07:30:00 PM,13.49,32.61,,,,
377,12/08/18 08:00:00 PM,13.43,32.58,,,,
378,12/08/18 08:30:00 PM,13.32,32.54,,,,
379,12/08/18 09:00:00 PM,13.24,32.50,,,,
380,12/08/18 09:30:00 PM,13.17,32.47,,,,
381,12/08/18 10:00:00 PM,13.10,32.43,,,,
382,12/08/18 10:30:00 PM,13.03,32.43,,,,
383,12/08/18 11:00:00 PM,12.98,32.43,,,,
384,12/08/18 11:30:00 PM,12.94,32.40,,,,
385,12/09/18 12:00:00 AM,12.92,32.40,,,,
386,12/09/18 12:30:00 AM,12.88,32.40,,,,
387,12/09/18 01:00:00 AM,12.86,32.40,,,,
388,12/09/18 01:30:00 AM,12.83,32.36,,,,
389,12/09/18 02:00:00 AM,12.81,32.36,,,,
390,12/09/18 02:30:00 AM,12.81,32.36,,,,
391,12/09/18 03:00:00 AM,12.80,32.36,,,,
392,12/09/18 03:30:00 AM,12.81,32.36,,,,
393,12/09/18 04:00:00 AM,12.80,32.32,,,,
394,12/09/18 04:30:00 AM,12.80,32.32,,,,
395,12/09/18 05:00:00 AM,12.81,32.32,,,,
396,12/09/18 05:30:00 AM,12.80,32.32,,,,
397,12/09/18 06:00:00 AM,12.81,32.32,,,,
398,12/09/18 06:30:00 AM,12.82,32.32,,,,
399,12/09/18 07:00:00 AM,12.83,32.32,,,,
400,12/09/18 07:30:00 AM,12.83,32.32,,,,
401,12/09/18 08:00:00 AM,12.83,32.32,,,,
402,12/09/18 08:30:00 AM,12.87,32.36,,,,
403,12/09/18 09:00:00 AM,12.81,32.36,,,,
404,12/09/18 09:30:00 AM,12.85,32.36,,,,
405,12/09/18 10:00:00 AM,12.87,32.32,,,,
406,12/09/18 10:30:00 AM,12.85,32.36,,,,
407,12/09/18 11:00:00 AM,12.86,32.40,,,,
408,12/09/18 11:30:00 AM,12.89,32.47,,,,
409,12/09/18 12:00:00 PM,12.92,32.50,,,,
410,12/09/18 12:30:00 PM,12.97,32.58,,,,
411,12/09/18 01:00:00 PM,13.01,32.68,,,,
412,12/09/18 01:30:00 PM,13.10,32.76,,,,
413,12/09/18 02:00:00 PM,13.17,32.83,,,,
414,12/09/18 02:30:00 PM,13.25,32.94,,,,
415,12/09/18 03:00:00 PM,13.33,32.97,,,,
416,12/09/18 03:30:00 PM,13.42,33.04,,,,
417,12/09/18 04:00:00 PM,13.53,33.12,,,,
418,12/09/18 04:30:00 PM,13.63,33.12,,,,
419,12/09/18 05:00:00 PM,13.71,33.12,,,,
420,12/09/18 05:30:00 PM,13.73,33.12,,,,
421,12/09/18 06:00:00 PM,13.79,33.08,,,,
422,12/09/18 06:30:00 PM,13.81,33.04,,,,
423,12/09/18 07:00:00 PM,13.86,33.08,,,,
424,12/09/18 07:30:00 PM,13.86,32.97,,,,
425,12/09/18 08:00:00 PM,13.82,33.01,,,,
426,12/09/18 08:30:00 PM,13.68,33.08,,,,
427,12/09/18 09:00:00 PM,13.52,32.97,,,,
428,12/09/18 09:30:00 PM,13.17,33.01,,,,
429,12/09/18 10:00:00 PM,13.06,33.01,,,,
430,12/09/18 10:30:00 PM,13.04,32.94,,,,
431,12/09/18 11:00:00 PM,13.06,32.97,,,,
432,12/09/18 11:30:00 PM,12.99,32.90,,,,
433,12/10/18 12:00:00 AM,12.95,32.97,,,,
434,12/10/18 12:30:00 AM,12.88,32.97,,,,
435,12/10/18 01:00:00 AM,12.84,32.90,,,,
436,12/10/18 01:30:00 AM,12.78,32.90,,,,
437,12/10/18 02:00:00 AM,12.63,32.90,,,,
438,12/10/18 02:30:00 AM,12.61,32.79,,,,
439,12/10/18 03:00:00 AM,12.56,32.83,,,,
440,12/10/18 03:30:00 AM,12.41,32.76,,,,
441,12/10/18 04:00:00 AM,12.49,32.76,,,,
442,12/10/18 04:30:00 AM,12.42,32.76,,,,
443,12/10/18 05:00:00 AM,12.28,32.68,,,,
444,12/10/18 05:30:00 AM,12.35,32.68,,,,
445,12/10/18 06:00:00 AM,12.35,32.68,,,,
446,12/10/18 06:30:00 AM,12.51,32.54,,,,
447,12/10/18 07:00:00 AM,12.29,32.68,,,,
448,12/10/18 07:30:00 AM,12.30,32.61,,,,
449,12/10/18 08:00:00 AM,12.36,32.54,,,,
450,12/10/18 08:30:00 AM,12.30,32.61,,,,
451,12/10/18 09:00:00 AM,12.93,32.54,,,,
452,12/10/18 09:30:00 AM,12.85,32.43,,,,
453,12/10/18 10:00:00 AM,12.91,32.40,,,,
454,12/10/18 10:30:00 AM,12.97,32.43,,,,
455,12/10/18 11:00:00 AM,13.00,32.43,,,,
456,12/10/18 11:30:00 AM,13.02,32.47,,,,
457,12/10/18 12:00:00 PM,13.07,32.50,,,,
458,12/10/18 12:30:00 PM,13.12,32.58,,,,
459,12/10/18 01:00:00 PM,13.16,32.58,,,,
460,12/10/18 01:30:00 PM,13.20,32.61,,,,
461,12/10/18 02:00:00 PM,13.23,32.65,,,,
462,12/10/18 02:30:00 PM,13.26,32.65,,,,
463,12/10/18 03:00:00 PM,13.28,32.68,,,,
464,12/10/18 03:30:00 PM,13.29,32.68,,,,
465,12/10/18 04:00:00 PM,13.35,32.68,,,,
466,12/10/18 04:30:00 PM,13.37,32.65,,,,
467,12/10/18 05:00:00 PM,13.39,32.65,,,,
468,12/10/18 05:30:00 PM,13.44,32.65,,,,
469,12/10/18 06:00:00 PM,13.41,32.61,,,,
