"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
122,12/03/17 12:30:00 PM,13.78,37.98,,,,
123,12/03/17 01:00:00 PM,13.86,38.05,,,,
124,12/03/17 01:30:00 PM,14.28,38.05,,,,
125,12/03/17 02:00:00 PM,14.12,38.12,,,,
126,12/03/17 02:30:00 PM,14.54,38.16,,,,
127,12/03/17 03:00:00 PM,14.81,38.26,,,,
128,12/03/17 03:30:00 PM,15.21,38.37,,,,
129,12/03/17 04:00:00 PM,15.29,38.19,,,,
130,12/03/17 04:30:00 PM,14.95,38.23,,,,
131,12/03/17 05:00:00 PM,15.31,38.34,,,,
132,12/03/17 05:30:00 PM,15.43,38.30,,,,
133,12/03/17 06:00:00 PM,15.73,38.23,,,,
134,12/03/17 06:30:00 PM,15.63,38.19,,,,
135,12/03/17 07:00:00 PM,15.43,38.26,,,,
136,12/03/17 07:30:00 PM,15.33,38.19,,,,
137,12/03/17 08:00:00 PM,15.26,38.12,,,,
138,12/03/17 08:30:00 PM,15.24,38.12,,,,
139,12/03/17 09:00:00 PM,15.17,38.16,,,,
140,12/03/17 09:30:00 PM,15.04,38.08,,,,
141,12/03/17 10:00:00 PM,14.86,38.08,,,,
142,12/03/17 10:30:00 PM,14.73,37.98,,,,
143,12/03/17 11:00:00 PM,14.44,38.12,,,,
144,12/03/17 11:30:00 PM,13.86,37.94,,,,
145,12/04/17 12:00:00 AM,13.66,37.98,,,,
146,12/04/17 12:30:00 AM,13.48,37.94,,,,
147,12/04/17 01:00:00 AM,13.33,37.90,,,,
148,12/04/17 01:30:00 AM,13.18,37.94,,,,
149,12/04/17 02:00:00 AM,13.08,37.98,,,,
150,12/04/17 02:30:00 AM,13.01,38.05,,,,
151,12/04/17 03:00:00 AM,12.94,38.05,,,,
152,12/04/17 03:30:00 AM,12.88,38.12,,,,
153,12/04/17 04:00:00 AM,12.81,38.26,,,,
154,12/04/17 04:30:00 AM,12.78,38.37,,,,
155,12/04/17 05:00:00 AM,12.77,38.41,,,,
156,12/04/17 05:30:00 AM,12.78,38.48,,,,
157,12/04/17 06:00:00 AM,12.81,38.52,,,,
158,12/04/17 06:30:00 AM,12.90,38.62,,,,
159,12/04/17 07:00:00 AM,12.91,38.66,,,,
160,12/04/17 07:30:00 AM,12.98,38.80,,,,
161,12/04/17 08:00:00 AM,13.00,38.95,,,,
162,12/04/17 08:30:00 AM,12.98,39.02,,,,
163,12/04/17 09:00:00 AM,12.99,39.16,,,,
164,12/04/17 09:30:00 AM,12.93,39.27,,,,
165,12/04/17 10:00:00 AM,12.99,39.38,,,,
166,12/04/17 10:30:00 AM,13.00,39.52,,,,
167,12/04/17 11:00:00 AM,12.96,39.67,,,,
168,12/04/17 11:30:00 AM,12.93,39.78,,,,
169,12/04/17 12:00:00 PM,12.91,39.92,,,,
170,12/04/17 12:30:00 PM,12.88,40.03,,,,
171,12/04/17 01:00:00 PM,12.85,40.14,,,,
172,12/04/17 01:30:00 PM,12.86,40.28,,,,
173,12/04/17 02:00:00 PM,12.84,40.46,,,,
174,12/04/17 02:30:00 PM,12.85,40.60,,,,
175,12/04/17 03:00:00 PM,12.88,40.82,,,,
176,12/04/17 03:30:00 PM,12.95,41.07,,,,
177,12/04/17 04:00:00 PM,13.03,41.36,,,,
178,12/04/17 04:30:00 PM,12.99,41.54,,,,
179,12/04/17 05:00:00 PM,12.86,41.61,,,,
180,12/04/17 05:30:00 PM,12.80,41.47,,,,
181,12/04/17 06:00:00 PM,12.76,41.47,,,,
182,12/04/17 06:30:00 PM,12.60,41.47,,,,
183,12/04/17 07:00:00 PM,12.50,41.58,,,,
184,12/04/17 07:30:00 PM,12.47,41.68,,,,
185,12/04/17 08:00:00 PM,12.40,41.65,,,,
186,12/04/17 08:30:00 PM,12.34,41.65,,,,
187,12/04/17 09:00:00 PM,12.31,41.65,,,,
188,12/04/17 09:30:00 PM,12.21,41.68,,,,
189,12/04/17 10:00:00 PM,12.21,41.90,,,,
190,12/04/17 10:30:00 PM,12.15,41.97,,,,
191,12/04/17 11:00:00 PM,12.10,41.94,,,,
192,12/04/17 11:30:00 PM,12.10,41.79,,,,
193,12/05/17 12:00:00 AM,12.02,41.72,,,,
194,12/05/17 12:30:00 AM,11.95,41.58,,,,
195,12/05/17 01:00:00 AM,11.92,41.40,,,,
196,12/05/17 01:30:00 AM,11.89,41.22,,,,
197,12/05/17 02:00:00 AM,11.88,41.00,,,,
198,12/05/17 02:30:00 AM,11.86,40.82,,,,
199,12/05/17 03:00:00 AM,11.82,40.68,,,,
200,12/05/17 03:30:00 AM,11.80,40.50,,,,
201,12/05/17 04:00:00 AM,11.78,40.32,,,,
202,12/05/17 04:30:00 AM,11.76,40.10,,,,
203,12/05/17 05:00:00 AM,11.74,39.88,,,,
204,12/05/17 05:30:00 AM,11.74,39.67,,,,
205,12/05/17 06:00:00 AM,11.73,39.42,,,,
206,12/05/17 06:30:00 AM,11.76,39.16,,,,
207,12/05/17 07:00:00 AM,11.76,38.95,,,,
208,12/05/17 07:30:00 AM,11.73,38.70,,,,
209,12/05/17 08:00:00 AM,11.74,38.52,,,,
210,12/05/17 08:30:00 AM,11.77,38.34,,,,
211,12/05/17 09:00:00 AM,11.78,38.12,,,,
212,12/05/17 09:30:00 AM,11.88,37.87,,,,
213,12/05/17 10:00:00 AM,12.01,37.65,,,,
214,12/05/17 10:30:00 AM,12.08,37.54,,,,
215,12/05/17 11:00:00 AM,12.15,37.29,,,,
216,12/05/17 11:30:00 AM,12.32,37.04,,,,
217,12/05/17 12:00:00 PM,12.38,36.86,,,,
218,12/05/17 12:30:00 PM,12.49,36.79,,,,
219,12/05/17 01:00:00 PM,12.67,36.54,,,,
220,12/05/17 01:30:00 PM,12.84,36.46,,,,
221,12/05/17 02:00:00 PM,13.01,36.39,,,,
222,12/05/17 02:30:00 PM,13.18,36.28,,,,
223,12/05/17 03:00:00 PM,13.26,36.21,,,,
224,12/05/17 03:30:00 PM,13.36,36.14,,,,
225,12/05/17 04:00:00 PM,13.48,36.10,,,,
226,12/05/17 04:30:00 PM,13.47,35.96,,,,
227,12/05/17 05:00:00 PM,13.49,35.92,,,,
228,12/05/17 05:30:00 PM,13.48,35.92,,,,
229,12/05/17 06:00:00 PM,13.49,35.92,,,,
230,12/05/17 06:30:00 PM,13.52,35.89,,,,
231,12/05/17 07:00:00 PM,13.52,35.82,,,,
232,12/05/17 07:30:00 PM,13.54,35.67,,,,
233,12/05/17 08:00:00 PM,13.39,35.67,,,,
234,12/05/17 08:30:00 PM,13.29,35.60,,,,
235,12/05/17 09:00:00 PM,13.25,35.49,,,,
236,12/05/17 09:30:00 PM,13.27,35.31,,,,
237,12/05/17 10:00:00 PM,13.40,34.95,,,,
238,12/05/17 10:30:00 PM,13.23,35.35,,,,
239,12/05/17 11:00:00 PM,13.18,35.20,,,,
240,12/05/17 11:30:00 PM,13.00,35.42,,,,
241,12/06/17 12:00:00 AM,12.94,35.60,,,,
242,12/06/17 12:30:00 AM,12.67,36.07,,,,
243,12/06/17 01:00:00 AM,12.49,36.00,,,,
244,12/06/17 01:30:00 AM,12.36,36.07,,,,
245,12/06/17 02:00:00 AM,12.31,36.10,,,,
246,12/06/17 02:30:00 AM,12.28,36.10,,,,
247,12/06/17 03:00:00 AM,12.22,36.10,,,,
248,12/06/17 03:30:00 AM,12.18,36.18,,,,
249,12/06/17 04:00:00 AM,12.26,36.28,,,,
250,12/06/17 04:30:00 AM,12.22,36.50,,,,
251,12/06/17 05:00:00 AM,12.21,36.57,,,,
252,12/06/17 05:30:00 AM,12.28,36.61,,,,
253,12/06/17 06:00:00 AM,12.15,36.64,,,,
254,12/06/17 06:30:00 AM,12.15,36.68,,,,
255,12/06/17 07:00:00 AM,12.15,36.75,,,,
256,12/06/17 07:30:00 AM,11.99,36.79,,,,
257,12/06/17 08:00:00 AM,11.89,36.86,,,,
258,12/06/17 08:30:00 AM,11.77,36.97,,,,
259,12/06/17 09:00:00 AM,11.67,37.00,,,,
260,12/06/17 09:30:00 AM,11.62,36.97,,,,
261,12/06/17 10:00:00 AM,11.59,37.04,,,,
262,12/06/17 10:30:00 AM,11.82,37.00,,,,
263,12/06/17 11:00:00 AM,11.86,36.93,,,,
264,12/06/17 11:30:00 AM,11.89,37.04,,,,
265,12/06/17 12:00:00 PM,11.86,37.11,,,,
266,12/06/17 12:30:00 PM,11.85,37.15,,,,
267,12/06/17 01:00:00 PM,11.82,37.15,,,,
268,12/06/17 01:30:00 PM,11.81,37.15,,,,
269,12/06/17 02:00:00 PM,11.85,37.00,,,,
270,12/06/17 02:30:00 PM,11.91,36.93,,,,
271,12/06/17 03:00:00 PM,11.93,36.72,,,,
272,12/06/17 03:30:00 PM,11.95,36.72,,,,
273,12/06/17 04:00:00 PM,11.92,36.68,,,,
274,12/06/17 04:30:00 PM,11.98,36.32,,,,
275,12/06/17 05:00:00 PM,11.97,36.57,,,,
276,12/06/17 05:30:00 PM,11.95,36.61,,,,
277,12/06/17 06:00:00 PM,11.78,36.68,,,,
278,12/06/17 06:30:00 PM,11.79,36.72,,,,
279,12/06/17 07:00:00 PM,11.68,36.54,,,,
280,12/06/17 07:30:00 PM,11.58,36.61,,,,
281,12/06/17 08:00:00 PM,11.52,36.57,,,,
282,12/06/17 08:30:00 PM,11.48,36.50,,,,
283,12/06/17 09:00:00 PM,11.48,36.46,,,,
284,12/06/17 09:30:00 PM,11.50,36.50,,,,
285,12/06/17 10:00:00 PM,11.47,36.50,,,,
286,12/06/17 10:30:00 PM,11.47,36.46,,,,
287,12/06/17 11:00:00 PM,11.46,36.50,,,,
288,12/06/17 11:30:00 PM,11.38,36.54,,,,
289,12/07/17 12:00:00 AM,11.36,36.54,,,,
290,12/07/17 12:30:00 AM,11.30,36.54,,,,
291,12/07/17 01:00:00 AM,11.27,36.54,,,,
292,12/07/17 01:30:00 AM,11.23,36.61,,,,
293,12/07/17 02:00:00 AM,11.26,36.50,,,,
294,12/07/17 02:30:00 AM,11.15,36.61,,,,
295,12/07/17 03:00:00 AM,11.05,36.61,,,,
296,12/07/17 03:30:00 AM,11.00,36.64,,,,
297,12/07/17 04:00:00 AM,10.78,36.75,,,,
298,12/07/17 04:30:00 AM,10.85,36.72,,,,
299,12/07/17 05:00:00 AM,10.98,36.61,,,,
300,12/07/17 05:30:00 AM,10.98,36.54,,,,
301,12/07/17 06:00:00 AM,10.94,36.64,,,,
302,12/07/17 06:30:00 AM,10.87,36.64,,,,
303,12/07/17 07:00:00 AM,10.82,36.54,,,,
304,12/07/17 07:30:00 AM,10.71,36.46,,,,
305,12/07/17 08:00:00 AM,10.70,36.50,,,,
306,12/07/17 08:30:00 AM,10.75,36.54,,,,
307,12/07/17 09:00:00 AM,10.82,36.50,,,,
308,12/07/17 09:30:00 AM,11.07,36.36,,,,
309,12/07/17 10:00:00 AM,11.41,36.39,,,,
310,12/07/17 10:30:00 AM,11.69,36.21,,,,
311,12/07/17 11:00:00 AM,11.67,36.25,,,,
312,12/07/17 11:30:00 AM,11.66,36.28,,,,
313,12/07/17 12:00:00 PM,11.64,36.18,,,,
314,12/07/17 12:30:00 PM,11.64,36.07,,,,
315,12/07/17 01:00:00 PM,11.66,36.07,,,,
316,12/07/17 01:30:00 PM,11.69,36.10,,,,
317,12/07/17 02:00:00 PM,11.81,36.03,,,,
318,12/07/17 02:30:00 PM,11.79,35.82,,,,
319,12/07/17 03:00:00 PM,12.25,35.96,,,,
320,12/07/17 03:30:00 PM,12.31,35.92,,,,
321,12/07/17 04:00:00 PM,12.28,35.89,,,,
322,12/07/17 04:30:00 PM,12.28,35.92,,,,
323,12/07/17 05:00:00 PM,12.28,36.00,,,,
324,12/07/17 05:30:00 PM,12.18,35.92,,,,
325,12/07/17 06:00:00 PM,12.16,35.92,,,,
326,12/07/17 06:30:00 PM,12.13,36.03,,,,
327,12/07/17 07:00:00 PM,12.06,36.00,,,,
328,12/07/17 07:30:00 PM,12.00,35.96,,,,
329,12/07/17 08:00:00 PM,11.96,36.03,,,,
330,12/07/17 08:30:00 PM,11.92,36.00,,,,
331,12/07/17 09:00:00 PM,11.85,36.07,,,,
332,12/07/17 09:30:00 PM,11.73,36.03,,,,
333,12/07/17 10:00:00 PM,11.66,35.96,,,,
334,12/07/17 10:30:00 PM,11.62,36.07,,,,
335,12/07/17 11:00:00 PM,11.62,35.96,,,,
336,12/07/17 11:30:00 PM,11.60,36.07,,,,
337,12/08/17 12:00:00 AM,11.58,36.07,,,,
338,12/08/17 12:30:00 AM,11.54,36.03,,,,
339,12/08/17 01:00:00 AM,11.50,36.03,,,,
340,12/08/17 01:30:00 AM,11.50,36.03,,,,
341,12/08/17 02:00:00 AM,11.49,35.96,,,,
342,12/08/17 02:30:00 AM,11.48,36.10,,,,
343,12/08/17 03:00:00 AM,11.44,36.18,,,,
344,12/08/17 03:30:00 AM,11.38,36.18,,,,
345,12/08/17 04:00:00 AM,11.34,36.18,,,,
346,12/08/17 04:30:00 AM,11.27,36.21,,,,
347,12/08/17 05:00:00 AM,11.20,36.28,,,,
348,12/08/17 05:30:00 AM,11.15,36.25,,,,
349,12/08/17 06:00:00 AM,11.10,36.25,,,,
350,12/08/17 06:30:00 AM,11.05,36.25,,,,
351,12/08/17 07:00:00 AM,11.08,36.21,,,,
352,12/08/17 07:30:00 AM,11.10,36.10,,,,
353,12/08/17 08:00:00 AM,11.09,36.03,,,,
354,12/08/17 08:30:00 AM,11.10,36.03,,,,
355,12/08/17 09:00:00 AM,13.00,35.60,,,,
356,12/08/17 09:30:00 AM,12.79,35.71,,,,
357,12/08/17 10:00:00 AM,12.59,35.74,,,,
358,12/08/17 10:30:00 AM,12.76,35.78,,,,
359,12/08/17 11:00:00 AM,12.70,35.89,,,,
360,12/08/17 11:30:00 AM,12.65,35.89,,,,
361,12/08/17 12:00:00 PM,12.57,35.85,,,,
362,12/08/17 12:30:00 PM,12.49,35.82,,,,
363,12/08/17 01:00:00 PM,12.49,35.82,,,,
364,12/08/17 01:30:00 PM,12.46,35.92,,,,
365,12/08/17 02:00:00 PM,12.40,35.82,,,,
366,12/08/17 02:30:00 PM,12.45,35.85,,,,
367,12/08/17 03:00:00 PM,12.44,35.89,,,,
368,12/08/17 03:30:00 PM,12.50,35.85,,,,
369,12/08/17 04:00:00 PM,12.68,35.78,,,,
370,12/08/17 04:30:00 PM,12.66,35.71,,,,
371,12/08/17 05:00:00 PM,12.70,35.78,,,,
372,12/08/17 05:30:00 PM,12.60,35.85,,,,
373,12/08/17 06:00:00 PM,12.48,35.85,,,,
374,12/08/17 06:30:00 PM,12.38,35.85,,,,
375,12/08/17 07:00:00 PM,12.40,35.92,,,,
376,12/08/17 07:30:00 PM,12.22,35.96,,,,
377,12/08/17 08:00:00 PM,12.18,36.00,,,,
378,12/08/17 08:30:00 PM,12.12,36.03,,,,
379,12/08/17 09:00:00 PM,12.05,36.14,,,,
380,12/08/17 09:30:00 PM,11.93,36.14,,,,
381,12/08/17 10:00:00 PM,11.95,36.25,,,,
382,12/08/17 10:30:00 PM,11.92,36.14,,,,
383,12/08/17 11:00:00 PM,11.83,36.21,,,,
384,12/08/17 11:30:00 PM,11.82,36.18,,,,
385,12/09/17 12:00:00 AM,11.82,36.25,,,,
386,12/09/17 12:30:00 AM,11.79,36.28,,,,
387,12/09/17 01:00:00 AM,11.81,36.18,,,,
388,12/09/17 01:30:00 AM,11.70,36.28,,,,
389,12/09/17 02:00:00 AM,11.66,36.18,,,,
390,12/09/17 02:30:00 AM,11.72,36.18,,,,
391,12/09/17 03:00:00 AM,11.63,36.32,,,,
392,12/09/17 03:30:00 AM,11.58,36.18,,,,
393,12/09/17 04:00:00 AM,11.38,36.10,,,,
394,12/09/17 04:30:00 AM,11.50,36.18,,,,
395,12/09/17 05:00:00 AM,11.50,36.21,,,,
396,12/09/17 05:30:00 AM,11.60,36.21,,,,
397,12/09/17 06:00:00 AM,11.53,36.18,,,,
398,12/09/17 06:30:00 AM,11.81,36.07,,,,
399,12/09/17 07:00:00 AM,11.53,36.25,,,,
400,12/09/17 07:30:00 AM,11.46,36.36,,,,
401,12/09/17 08:00:00 AM,11.44,36.36,,,,
402,12/09/17 08:30:00 AM,11.39,36.54,,,,
403,12/09/17 09:00:00 AM,11.32,36.39,,,,
404,12/09/17 09:30:00 AM,11.52,36.18,,,,
405,12/09/17 10:00:00 AM,12.54,36.00,,,,
406,12/09/17 10:30:00 AM,12.52,36.00,,,,
407,12/09/17 11:00:00 AM,12.51,35.96,,,,
408,12/09/17 11:30:00 AM,12.86,35.89,,,,
409,12/09/17 12:00:00 PM,12.69,36.00,,,,
410,12/09/17 12:30:00 PM,12.98,35.96,,,,
411,12/09/17 01:00:00 PM,12.98,35.96,,,,
412,12/09/17 01:30:00 PM,13.10,35.89,,,,
413,12/09/17 02:00:00 PM,13.08,35.96,,,,
414,12/09/17 02:30:00 PM,13.27,36.00,,,,
415,12/09/17 03:00:00 PM,13.17,36.00,,,,
416,12/09/17 03:30:00 PM,13.18,35.96,,,,
417,12/09/17 04:00:00 PM,13.23,36.00,,,,
418,12/09/17 04:30:00 PM,13.23,36.03,,,,
419,12/09/17 05:00:00 PM,13.21,35.96,,,,
420,12/09/17 05:30:00 PM,13.24,36.00,,,,
421,12/09/17 06:00:00 PM,13.25,36.07,,,,
422,12/09/17 06:30:00 PM,13.25,36.14,,,,
423,12/09/17 07:00:00 PM,13.26,36.18,,,,
424,12/09/17 07:30:00 PM,13.21,36.14,,,,
425,12/09/17 08:00:00 PM,13.17,36.25,,,,
426,12/09/17 08:30:00 PM,13.11,36.28,,,,
427,12/09/17 09:00:00 PM,13.09,36.36,,,,
428,12/09/17 09:30:00 PM,13.01,36.28,,,,
429,12/09/17 10:00:00 PM,12.90,36.36,,,,
430,12/09/17 10:30:00 PM,12.85,36.39,,,,
431,12/09/17 11:00:00 PM,12.79,36.43,,,,
432,12/09/17 11:30:00 PM,12.72,36.46,,,,
433,12/10/17 12:00:00 AM,12.62,36.46,,,,
434,12/10/17 12:30:00 AM,12.57,36.46,,,,
435,12/10/17 01:00:00 AM,12.51,36.57,,,,
436,12/10/17 01:30:00 AM,12.46,36.54,,,,
437,12/10/17 02:00:00 AM,12.46,36.46,,,,
438,12/10/17 02:30:00 AM,12.32,36.54,,,,
439,12/10/17 03:00:00 AM,12.32,36.50,,,,
440,12/10/17 03:30:00 AM,12.31,36.61,,,,
441,12/10/17 04:00:00 AM,12.32,36.57,,,,
442,12/10/17 04:30:00 AM,12.31,36.57,,,,
443,12/10/17 05:00:00 AM,12.31,36.57,,,,
444,12/10/17 05:30:00 AM,12.28,36.64,,,,
445,12/10/17 06:00:00 AM,12.23,36.68,,,,
446,12/10/17 06:30:00 AM,12.18,36.68,,,,
447,12/10/17 07:00:00 AM,12.08,36.72,,,,
448,12/10/17 07:30:00 AM,12.01,36.68,,,,
449,12/10/17 08:00:00 AM,11.96,36.75,,,,
450,12/10/17 08:30:00 AM,11.91,36.79,,,,
451,12/10/17 09:00:00 AM,11.87,36.75,,,,
452,12/10/17 09:30:00 AM,11.83,36.82,,,,
453,12/10/17 10:00:00 AM,11.86,36.79,,,,
454,12/10/17 10:30:00 AM,11.71,36.79,,,,
455,12/10/17 11:00:00 AM,11.68,36.50,,,,
456,12/10/17 11:30:00 AM,11.69,36.68,,,,
457,12/10/17 12:00:00 PM,11.87,36.46,,,,
458,12/10/17 12:30:00 PM,12.02,36.61,,,,
459,12/10/17 01:00:00 PM,12.10,36.46,,,,
460,12/10/17 01:30:00 PM,12.50,36.39,,,,
461,12/10/17 02:00:00 PM,12.66,36.46,,,,
462,12/10/17 02:30:00 PM,12.72,36.39,,,,
463,12/10/17 03:00:00 PM,12.77,36.46,,,,
464,12/10/17 03:30:00 PM,12.76,36.46,,,,
465,12/10/17 04:00:00 PM,12.74,36.39,,,,
466,12/10/17 04:30:00 PM,12.72,36.39,,,,
467,12/10/17 05:00:00 PM,12.77,36.36,,,,
468,12/10/17 05:30:00 PM,12.84,36.36,,,,
469,12/10/17 06:00:00 PM,12.93,36.43,,,,
