"Plot Title: 11009654"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009654, SEN S/N: 11009654, LBL: DO)","Temp, °F (LGR S/N: 11009654, SEN S/N: 11009654, LBL: Temp)","Coupler Attached (LGR S/N: 11009654)","Host Connected (LGR S/N: 11009654)","Stopped (LGR S/N: 11009654)","End Of File (LGR S/N: 11009654)"
46,12/01/18 10:30:00 PM,8.44,73.83,,,,
47,12/01/18 11:00:00 PM,8.86,69.26,,,,
48,12/01/18 11:30:00 PM,9.14,66.31,,,,
49,12/02/18 12:00:00 AM,9.32,64.65,,,,
50,12/02/18 12:30:00 AM,8.56,72.64,,,,
51,12/02/18 01:00:00 AM,8.95,68.29,,,,
52,12/02/18 01:30:00 AM,9.23,65.55,,,,
53,12/02/18 02:00:00 AM,8.80,70.23,,,,
54,12/02/18 02:30:00 AM,9.10,66.96,,,,
55,12/02/18 03:00:00 AM,8.49,72.90,,,,
56,12/02/18 03:30:00 AM,8.74,70.66,,,,
57,12/02/18 04:00:00 AM,9.09,66.99,,,,
58,12/02/18 04:30:00 AM,9.32,64.76,,,,
59,12/02/18 05:00:00 AM,8.96,68.54,,,,
60,12/02/18 05:30:00 AM,9.23,65.66,,,,
61,12/02/18 06:00:00 AM,8.59,72.68,,,,
62,12/02/18 06:30:00 AM,8.98,68.14,,,,
63,12/02/18 07:00:00 AM,9.28,65.30,,,,
64,12/02/18 07:30:00 AM,8.63,72.46,,,,
65,12/02/18 08:00:00 AM,9.01,68.04,,,,
66,12/02/18 08:30:00 AM,9.29,65.30,,,,
67,12/02/18 09:00:00 AM,8.56,73.11,,,,
68,12/02/18 09:30:00 AM,8.95,68.54,,,,
69,12/02/18 10:00:00 AM,9.26,65.70,,,,
70,12/02/18 10:30:00 AM,8.86,70.16,,,,
71,12/02/18 11:00:00 AM,9.15,66.92,,,,
72,12/02/18 11:30:00 AM,8.71,71.06,,,,
73,12/02/18 12:00:00 PM,9.05,67.78,,,,
74,12/02/18 12:30:00 PM,9.36,65.84,,,,
75,12/02/18 01:00:00 PM,8.69,71.92,,,,
76,12/02/18 01:30:00 PM,9.05,67.82,,,,
77,12/02/18 02:00:00 PM,9.32,65.30,,,,
78,12/02/18 02:30:00 PM,8.53,73.62,,,,
79,12/02/18 03:00:00 PM,8.96,68.94,,,,
80,12/02/18 03:30:00 PM,9.25,66.09,,,,
81,12/02/18 04:00:00 PM,8.48,73.98,,,,
82,12/02/18 04:30:00 PM,8.85,70.45,,,,
83,12/02/18 05:00:00 PM,9.18,66.96,,,,
84,12/02/18 05:30:00 PM,9.44,65.52,,,,
85,12/02/18 06:00:00 PM,8.74,71.92,,,,
86,12/02/18 06:30:00 PM,9.11,67.82,,,,
87,12/02/18 07:00:00 PM,9.36,65.37,,,,
88,12/02/18 07:30:00 PM,8.98,69.62,,,,
89,12/02/18 08:00:00 PM,9.28,66.31,,,,
90,12/02/18 08:30:00 PM,8.99,69.58,,,,
91,12/02/18 09:00:00 PM,9.31,66.16,,,,
92,12/02/18 09:30:00 PM,8.70,72.86,,,,
93,12/02/18 10:00:00 PM,9.10,68.25,,,,
94,12/02/18 10:30:00 PM,9.37,65.52,,,,
95,12/02/18 11:00:00 PM,9.04,69.51,,,,
96,12/02/18 11:30:00 PM,9.31,66.31,,,,
97,12/03/18 12:00:00 AM,9.00,69.80,,,,
98,12/03/18 12:30:00 AM,9.28,66.56,,,,
99,12/03/18 01:00:00 AM,8.95,70.30,,,,
100,12/03/18 01:30:00 AM,9.27,66.85,,,,
101,12/03/18 02:00:00 AM,8.52,74.59,,,,
102,12/03/18 02:30:00 AM,9.01,69.44,,,,
103,12/03/18 03:00:00 AM,9.34,66.16,,,,
104,12/03/18 03:30:00 AM,8.94,70.41,,,,
105,12/03/18 04:00:00 AM,9.28,66.85,,,,
106,12/03/18 04:30:00 AM,8.95,70.45,,,,
107,12/03/18 05:00:00 AM,9.30,66.85,,,,
108,12/03/18 05:30:00 AM,9.02,70.09,,,,
109,12/03/18 06:00:00 AM,9.33,66.63,,,,
110,12/03/18 06:30:00 AM,8.57,74.62,,,,
111,12/03/18 07:00:00 AM,9.08,69.22,,,,
112,12/03/18 07:30:00 AM,9.38,66.16,,,,
113,12/03/18 08:00:00 AM,9.00,70.41,,,,
114,12/03/18 08:30:00 AM,9.30,67.06,,,,
115,12/03/18 09:00:00 AM,8.61,74.41,,,,
116,12/03/18 09:30:00 AM,12.65,39.49,,,,
117,12/03/18 10:00:00 AM,13.97,33.04,,,,
118,12/03/18 10:30:00 AM,14.28,31.75,,,,
119,12/03/18 11:00:00 AM,13.15,32.29,,,,
120,12/03/18 11:30:00 AM,13.18,32.36,,,,
121,12/03/18 12:00:00 PM,13.16,32.36,,,,
122,12/03/18 12:30:00 PM,13.19,32.40,,,,
123,12/03/18 01:00:00 PM,13.10,32.40,,,,
124,12/03/18 01:30:00 PM,13.08,32.43,,,,
125,12/03/18 02:00:00 PM,13.09,32.43,,,,
126,12/03/18 02:30:00 PM,13.18,32.47,,,,
127,12/03/18 03:00:00 PM,13.17,32.50,,,,
128,12/03/18 03:30:00 PM,13.24,32.50,,,,
129,12/03/18 04:00:00 PM,13.23,32.54,,,,
130,12/03/18 04:30:00 PM,13.21,32.54,,,,
131,12/03/18 05:00:00 PM,13.22,32.54,,,,
132,12/03/18 05:30:00 PM,13.17,32.54,,,,
133,12/03/18 06:00:00 PM,13.15,32.54,,,,
134,12/03/18 06:30:00 PM,13.04,32.54,,,,
135,12/03/18 07:00:00 PM,13.15,32.54,,,,
136,12/03/18 07:30:00 PM,13.09,32.54,,,,
137,12/03/18 08:00:00 PM,13.00,32.58,,,,
138,12/03/18 08:30:00 PM,12.88,32.61,,,,
139,12/03/18 09:00:00 PM,12.93,32.58,,,,
140,12/03/18 09:30:00 PM,12.86,32.58,,,,
141,12/03/18 10:00:00 PM,12.93,32.61,,,,
142,12/03/18 10:30:00 PM,12.87,32.61,,,,
143,12/03/18 11:00:00 PM,12.76,32.58,,,,
144,12/03/18 11:30:00 PM,12.73,32.58,,,,
145,12/04/18 12:00:00 AM,12.72,32.50,,,,
146,12/04/18 12:30:00 AM,12.66,32.47,,,,
147,12/04/18 01:00:00 AM,12.60,32.43,,,,
148,12/04/18 01:30:00 AM,12.64,32.40,,,,
149,12/04/18 02:00:00 AM,12.56,32.36,,,,
150,12/04/18 02:30:00 AM,12.53,32.36,,,,
151,12/04/18 03:00:00 AM,12.57,32.32,,,,
152,12/04/18 03:30:00 AM,12.65,32.32,,,,
153,12/04/18 04:00:00 AM,12.55,32.32,,,,
154,12/04/18 04:30:00 AM,12.60,32.32,,,,
155,12/04/18 05:00:00 AM,12.58,32.29,,,,
156,12/04/18 05:30:00 AM,12.52,32.32,,,,
157,12/04/18 06:00:00 AM,12.65,32.29,,,,
158,12/04/18 06:30:00 AM,12.62,32.29,,,,
159,12/04/18 07:00:00 AM,12.59,32.29,,,,
160,12/04/18 07:30:00 AM,12.50,32.25,,,,
161,12/04/18 08:00:00 AM,12.56,32.25,,,,
162,12/04/18 08:30:00 AM,12.42,32.25,,,,
163,12/04/18 09:00:00 AM,12.53,32.25,,,,
164,12/04/18 09:30:00 AM,12.59,32.25,,,,
165,12/04/18 10:00:00 AM,12.66,32.25,,,,
166,12/04/18 10:30:00 AM,12.44,32.25,,,,
167,12/04/18 11:00:00 AM,12.62,32.25,,,,
168,12/04/18 11:30:00 AM,12.43,32.29,,,,
169,12/04/18 12:00:00 PM,12.63,32.29,,,,
170,12/04/18 12:30:00 PM,12.55,32.29,,,,
171,12/04/18 01:00:00 PM,12.65,32.29,,,,
172,12/04/18 01:30:00 PM,12.33,32.29,,,,
173,12/04/18 02:00:00 PM,12.55,32.29,,,,
174,12/04/18 02:30:00 PM,12.79,32.32,,,,
175,12/04/18 03:00:00 PM,12.69,32.32,,,,
176,12/04/18 03:30:00 PM,12.84,32.32,,,,
177,12/04/18 04:00:00 PM,12.86,32.36,,,,
178,12/04/18 04:30:00 PM,12.81,32.36,,,,
179,12/04/18 05:00:00 PM,12.70,32.36,,,,
180,12/04/18 05:30:00 PM,12.62,32.36,,,,
181,12/04/18 06:00:00 PM,12.64,32.32,,,,
182,12/04/18 06:30:00 PM,12.58,32.32,,,,
183,12/04/18 07:00:00 PM,12.57,32.32,,,,
184,12/04/18 07:30:00 PM,12.70,32.32,,,,
185,12/04/18 08:00:00 PM,12.52,32.32,,,,
186,12/04/18 08:30:00 PM,12.44,32.32,,,,
187,12/04/18 09:00:00 PM,12.59,32.29,,,,
188,12/04/18 09:30:00 PM,12.50,32.29,,,,
189,12/04/18 10:00:00 PM,12.58,32.29,,,,
190,12/04/18 10:30:00 PM,12.39,32.25,,,,
191,12/04/18 11:00:00 PM,12.44,32.25,,,,
192,12/04/18 11:30:00 PM,12.35,32.25,,,,
193,12/05/18 12:00:00 AM,12.48,32.25,,,,
194,12/05/18 12:30:00 AM,12.38,32.25,,,,
195,12/05/18 01:00:00 AM,12.33,32.22,,,,
196,12/05/18 01:30:00 AM,12.33,32.22,,,,
197,12/05/18 02:00:00 AM,12.32,32.22,,,,
198,12/05/18 02:30:00 AM,12.38,32.22,,,,
199,12/05/18 03:00:00 AM,12.27,32.22,,,,
200,12/05/18 03:30:00 AM,12.32,32.22,,,,
201,12/05/18 04:00:00 AM,12.30,32.18,,,,
202,12/05/18 04:30:00 AM,12.38,32.18,,,,
203,12/05/18 05:00:00 AM,12.32,32.18,,,,
204,12/05/18 05:30:00 AM,12.31,32.18,,,,
205,12/05/18 06:00:00 AM,12.24,32.18,,,,
206,12/05/18 06:30:00 AM,12.25,32.18,,,,
207,12/05/18 07:00:00 AM,12.27,32.18,,,,
208,12/05/18 07:30:00 AM,12.33,32.14,,,,
209,12/05/18 08:00:00 AM,12.28,32.18,,,,
210,12/05/18 08:30:00 AM,12.41,32.18,,,,
211,12/05/18 09:00:00 AM,12.40,32.25,,,,
212,12/05/18 09:30:00 AM,11.96,32.32,,,,
213,12/05/18 10:00:00 AM,11.05,32.43,,,,
214,12/05/18 10:30:00 AM,10.86,32.50,,,,
215,12/05/18 11:00:00 AM,8.82,32.47,,,,
216,12/05/18 11:30:00 AM,10.22,32.50,,,,
217,12/05/18 12:00:00 PM,10.22,32.58,,,,
218,12/05/18 12:30:00 PM,9.45,32.58,,,,
219,12/05/18 01:00:00 PM,9.77,32.54,,,,
220,12/05/18 01:30:00 PM,10.09,32.50,,,,
221,12/05/18 02:00:00 PM,11.40,32.50,,,,
222,12/05/18 02:30:00 PM,12.18,32.47,,,,
223,12/05/18 03:00:00 PM,12.18,32.54,,,,
224,12/05/18 03:30:00 PM,11.75,32.54,,,,
225,12/05/18 04:00:00 PM,12.41,32.61,,,,
226,12/05/18 04:30:00 PM,12.88,32.61,,,,
227,12/05/18 05:00:00 PM,13.00,32.65,,,,
228,12/05/18 05:30:00 PM,12.45,32.68,,,,
229,12/05/18 06:00:00 PM,12.51,32.68,,,,
230,12/05/18 06:30:00 PM,11.58,32.58,,,,
231,12/05/18 07:00:00 PM,12.21,32.58,,,,
232,12/05/18 07:30:00 PM,11.64,32.94,,,,
233,12/05/18 08:00:00 PM,10.69,32.94,,,,
234,12/05/18 08:30:00 PM,10.08,32.94,,,,
235,12/05/18 09:00:00 PM,9.94,32.97,,,,
236,12/05/18 09:30:00 PM,9.82,32.97,,,,
237,12/05/18 10:00:00 PM,9.64,32.94,,,,
238,12/05/18 10:30:00 PM,9.23,32.94,,,,
239,12/05/18 11:00:00 PM,12.21,33.01,,,,
240,12/05/18 11:30:00 PM,10.41,32.97,,,,
241,12/06/18 12:00:00 AM,10.99,33.01,,,,
242,12/06/18 12:30:00 AM,10.05,33.01,,,,
243,12/06/18 01:00:00 AM,9.77,33.04,,,,
244,12/06/18 01:30:00 AM,9.85,33.15,,,,
245,12/06/18 02:00:00 AM,9.57,33.15,,,,
246,12/06/18 02:30:00 AM,9.91,33.19,,,,
247,12/06/18 03:00:00 AM,9.35,33.15,,,,
248,12/06/18 03:30:00 AM,8.84,33.15,,,,
249,12/06/18 04:00:00 AM,8.84,33.12,,,,
250,12/06/18 04:30:00 AM,9.70,33.08,,,,
251,12/06/18 05:00:00 AM,9.74,33.01,,,,
252,12/06/18 05:30:00 AM,10.07,32.90,,,,
253,12/06/18 06:00:00 AM,9.29,32.83,,,,
254,12/06/18 06:30:00 AM,9.37,32.76,,,,
255,12/06/18 07:00:00 AM,10.96,32.83,,,,
256,12/06/18 07:30:00 AM,11.90,32.79,,,,
257,12/06/18 08:00:00 AM,12.23,32.76,,,,
258,12/06/18 08:30:00 AM,12.25,32.76,,,,
259,12/06/18 09:00:00 AM,12.08,32.76,,,,
260,12/06/18 09:30:00 AM,11.38,32.86,,,,
261,12/06/18 10:00:00 AM,11.15,32.83,,,,
262,12/06/18 10:30:00 AM,11.06,32.79,,,,
263,12/06/18 11:00:00 AM,10.48,32.79,,,,
264,12/06/18 11:30:00 AM,10.75,32.90,,,,
265,12/06/18 12:00:00 PM,8.87,32.97,,,,
266,12/06/18 12:30:00 PM,8.36,33.01,,,,
267,12/06/18 01:00:00 PM,7.81,33.04,,,,
268,12/06/18 01:30:00 PM,8.03,32.94,,,,
269,12/06/18 02:00:00 PM,10.93,32.90,,,,
270,12/06/18 02:30:00 PM,9.78,33.04,,,,
271,12/06/18 03:00:00 PM,11.09,33.15,,,,
272,12/06/18 03:30:00 PM,11.00,33.04,,,,
273,12/06/18 04:00:00 PM,11.46,32.97,,,,
274,12/06/18 04:30:00 PM,11.10,33.19,,,,
275,12/06/18 05:00:00 PM,9.70,33.22,,,,
276,12/06/18 05:30:00 PM,9.80,33.08,,,,
277,12/06/18 06:00:00 PM,8.79,33.04,,,,
278,12/06/18 06:30:00 PM,8.98,33.01,,,,
279,12/06/18 07:00:00 PM,9.76,32.94,,,,
280,12/06/18 07:30:00 PM,10.44,32.90,,,,
281,12/06/18 08:00:00 PM,10.08,32.90,,,,
282,12/06/18 08:30:00 PM,10.20,32.86,,,,
283,12/06/18 09:00:00 PM,10.31,32.90,,,,
284,12/06/18 09:30:00 PM,10.38,32.94,,,,
285,12/06/18 10:00:00 PM,8.33,32.97,,,,
286,12/06/18 10:30:00 PM,8.19,33.01,,,,
287,12/06/18 11:00:00 PM,8.28,33.04,,,,
288,12/06/18 11:30:00 PM,8.45,33.04,,,,
289,12/07/18 12:00:00 AM,8.24,33.04,,,,
290,12/07/18 12:30:00 AM,9.07,33.04,,,,
291,12/07/18 01:00:00 AM,9.52,33.04,,,,
292,12/07/18 01:30:00 AM,8.21,33.12,,,,
293,12/07/18 02:00:00 AM,8.42,33.12,,,,
294,12/07/18 02:30:00 AM,8.36,33.08,,,,
295,12/07/18 03:00:00 AM,9.02,33.08,,,,
296,12/07/18 03:30:00 AM,9.01,33.04,,,,
297,12/07/18 04:00:00 AM,9.75,33.08,,,,
298,12/07/18 04:30:00 AM,9.15,32.90,,,,
299,12/07/18 05:00:00 AM,10.28,32.79,,,,
300,12/07/18 05:30:00 AM,12.12,32.58,,,,
301,12/07/18 06:00:00 AM,12.58,32.65,,,,
302,12/07/18 06:30:00 AM,12.64,32.50,,,,
303,12/07/18 07:00:00 AM,12.53,32.61,,,,
304,12/07/18 07:30:00 AM,12.62,32.54,,,,
305,12/07/18 08:00:00 AM,12.50,32.54,,,,
306,12/07/18 08:30:00 AM,12.70,32.47,,,,
307,12/07/18 09:00:00 AM,12.36,32.79,,,,
308,12/07/18 09:30:00 AM,9.78,32.83,,,,
309,12/07/18 10:00:00 AM,8.28,32.97,,,,
310,12/07/18 10:30:00 AM,7.64,32.68,,,,
311,12/07/18 11:00:00 AM,8.77,32.58,,,,
312,12/07/18 11:30:00 AM,10.58,32.72,,,,
313,12/07/18 12:00:00 PM,8.23,32.79,,,,
314,12/07/18 12:30:00 PM,8.54,32.65,,,,
315,12/07/18 01:00:00 PM,10.11,32.65,,,,
316,12/07/18 01:30:00 PM,11.86,32.61,,,,
317,12/07/18 02:00:00 PM,9.94,32.72,,,,
318,12/07/18 02:30:00 PM,9.21,32.79,,,,
319,12/07/18 03:00:00 PM,8.71,32.79,,,,
320,12/07/18 03:30:00 PM,8.83,32.79,,,,
321,12/07/18 04:00:00 PM,9.10,32.79,,,,
322,12/07/18 04:30:00 PM,9.97,32.79,,,,
323,12/07/18 05:00:00 PM,12.03,32.86,,,,
324,12/07/18 05:30:00 PM,11.73,32.97,,,,
325,12/07/18 06:00:00 PM,9.76,32.97,,,,
326,12/07/18 06:30:00 PM,9.52,32.97,,,,
327,12/07/18 07:00:00 PM,10.95,32.90,,,,
328,12/07/18 07:30:00 PM,11.51,32.86,,,,
329,12/07/18 08:00:00 PM,10.97,32.86,,,,
330,12/07/18 08:30:00 PM,10.11,32.90,,,,
331,12/07/18 09:00:00 PM,9.84,32.90,,,,
332,12/07/18 09:30:00 PM,9.76,32.94,,,,
333,12/07/18 10:00:00 PM,9.87,32.94,,,,
334,12/07/18 10:30:00 PM,9.51,32.97,,,,
335,12/07/18 11:00:00 PM,9.52,33.01,,,,
336,12/07/18 11:30:00 PM,9.70,33.08,,,,
337,12/08/18 12:00:00 AM,9.70,33.15,,,,
338,12/08/18 12:30:00 AM,10.07,33.15,,,,
339,12/08/18 01:00:00 AM,9.22,33.19,,,,
340,12/08/18 01:30:00 AM,9.37,33.19,,,,
341,12/08/18 02:00:00 AM,9.60,33.19,,,,
342,12/08/18 02:30:00 AM,10.17,33.15,,,,
343,12/08/18 03:00:00 AM,10.48,33.15,,,,
344,12/08/18 03:30:00 AM,10.40,33.12,,,,
345,12/08/18 04:00:00 AM,10.64,33.04,,,,
346,12/08/18 04:30:00 AM,10.40,32.94,,,,
347,12/08/18 05:00:00 AM,10.89,32.79,,,,
348,12/08/18 05:30:00 AM,12.14,32.68,,,,
349,12/08/18 06:00:00 AM,12.42,32.54,,,,
350,12/08/18 06:30:00 AM,12.38,32.43,,,,
351,12/08/18 07:00:00 AM,12.56,32.32,,,,
352,12/08/18 07:30:00 AM,12.69,32.25,,,,
353,12/08/18 08:00:00 AM,12.70,32.22,,,,
354,12/08/18 08:30:00 AM,12.83,32.22,,,,
355,12/08/18 09:00:00 AM,12.73,32.32,,,,
356,12/08/18 09:30:00 AM,12.46,32.32,,,,
357,12/08/18 10:00:00 AM,12.70,32.29,,,,
358,12/08/18 10:30:00 AM,12.76,32.32,,,,
359,12/08/18 11:00:00 AM,12.84,32.36,,,,
360,12/08/18 11:30:00 AM,12.81,32.47,,,,
361,12/08/18 12:00:00 PM,12.80,32.47,,,,
362,12/08/18 12:30:00 PM,12.82,32.40,,,,
363,12/08/18 01:00:00 PM,12.73,32.43,,,,
364,12/08/18 01:30:00 PM,12.67,32.43,,,,
365,12/08/18 02:00:00 PM,12.76,32.40,,,,
366,12/08/18 02:30:00 PM,12.87,32.40,,,,
367,12/08/18 03:00:00 PM,12.76,32.40,,,,
368,12/08/18 03:30:00 PM,12.82,32.43,,,,
369,12/08/18 04:00:00 PM,12.84,32.47,,,,
370,12/08/18 04:30:00 PM,12.96,32.47,,,,
371,12/08/18 05:00:00 PM,12.93,32.50,,,,
372,12/08/18 05:30:00 PM,13.01,32.50,,,,
373,12/08/18 06:00:00 PM,13.08,32.54,,,,
374,12/08/18 06:30:00 PM,13.08,32.58,,,,
375,12/08/18 07:00:00 PM,12.70,32.65,,,,
376,12/08/18 07:30:00 PM,12.39,32.58,,,,
377,12/08/18 08:00:00 PM,12.95,32.54,,,,
378,12/08/18 08:30:00 PM,12.75,32.54,,,,
379,12/08/18 09:00:00 PM,12.93,32.54,,,,
380,12/08/18 09:30:00 PM,12.49,32.58,,,,
381,12/08/18 10:00:00 PM,11.47,32.61,,,,
382,12/08/18 10:30:00 PM,12.22,32.61,,,,
383,12/08/18 11:00:00 PM,11.68,32.61,,,,
384,12/08/18 11:30:00 PM,12.52,32.61,,,,
385,12/09/18 12:00:00 AM,12.64,32.58,,,,
386,12/09/18 12:30:00 AM,12.82,32.54,,,,
387,12/09/18 01:00:00 AM,12.84,32.47,,,,
388,12/09/18 01:30:00 AM,12.67,32.43,,,,
389,12/09/18 02:00:00 AM,12.63,32.40,,,,
390,12/09/18 02:30:00 AM,12.65,32.29,,,,
391,12/09/18 03:00:00 AM,12.55,32.29,,,,
392,12/09/18 03:30:00 AM,12.63,32.29,,,,
393,12/09/18 04:00:00 AM,12.46,32.25,,,,
394,12/09/18 04:30:00 AM,12.51,32.25,,,,
395,12/09/18 05:00:00 AM,12.58,32.22,,,,
396,12/09/18 05:30:00 AM,12.47,32.25,,,,
397,12/09/18 06:00:00 AM,12.55,32.25,,,,
398,12/09/18 06:30:00 AM,12.50,32.25,,,,
399,12/09/18 07:00:00 AM,12.49,32.25,,,,
400,12/09/18 07:30:00 AM,12.57,32.22,,,,
401,12/09/18 08:00:00 AM,12.51,32.25,,,,
402,12/09/18 08:30:00 AM,12.48,32.25,,,,
403,12/09/18 09:00:00 AM,11.86,32.32,,,,
404,12/09/18 09:30:00 AM,11.39,32.32,,,,
405,12/09/18 10:00:00 AM,10.70,32.29,,,,
406,12/09/18 10:30:00 AM,12.02,32.36,,,,
407,12/09/18 11:00:00 AM,11.30,32.36,,,,
408,12/09/18 11:30:00 AM,11.64,32.40,,,,
409,12/09/18 12:00:00 PM,10.16,32.47,,,,
410,12/09/18 12:30:00 PM,9.89,32.43,,,,
411,12/09/18 01:00:00 PM,10.56,32.47,,,,
412,12/09/18 01:30:00 PM,9.48,32.54,,,,
413,12/09/18 02:00:00 PM,9.59,32.68,,,,
414,12/09/18 02:30:00 PM,9.73,32.65,,,,
415,12/09/18 03:00:00 PM,9.79,32.72,,,,
416,12/09/18 03:30:00 PM,9.88,32.86,,,,
417,12/09/18 04:00:00 PM,10.49,32.97,,,,
418,12/09/18 04:30:00 PM,10.89,33.08,,,,
419,12/09/18 05:00:00 PM,11.68,33.04,,,,
420,12/09/18 05:30:00 PM,12.47,33.01,,,,
421,12/09/18 06:00:00 PM,12.99,33.04,,,,
422,12/09/18 06:30:00 PM,12.80,33.08,,,,
423,12/09/18 07:00:00 PM,12.93,33.15,,,,
424,12/09/18 07:30:00 PM,13.61,33.22,,,,
425,12/09/18 08:00:00 PM,13.69,33.22,,,,
426,12/09/18 08:30:00 PM,13.37,33.26,,,,
427,12/09/18 09:00:00 PM,13.04,33.30,,,,
428,12/09/18 09:30:00 PM,13.32,33.30,,,,
429,12/09/18 10:00:00 PM,13.25,33.33,,,,
430,12/09/18 10:30:00 PM,11.82,33.37,,,,
431,12/09/18 11:00:00 PM,10.11,33.40,,,,
432,12/09/18 11:30:00 PM,9.79,33.40,,,,
433,12/10/18 12:00:00 AM,11.15,33.37,,,,
434,12/10/18 12:30:00 AM,10.09,33.40,,,,
435,12/10/18 01:00:00 AM,10.75,33.44,,,,
436,12/10/18 01:30:00 AM,10.80,33.37,,,,
437,12/10/18 02:00:00 AM,10.20,33.37,,,,
438,12/10/18 02:30:00 AM,9.59,33.40,,,,
439,12/10/18 03:00:00 AM,10.49,33.40,,,,
440,12/10/18 03:30:00 AM,11.13,33.40,,,,
441,12/10/18 04:00:00 AM,10.55,33.40,,,,
442,12/10/18 04:30:00 AM,10.59,33.33,,,,
443,12/10/18 05:00:00 AM,10.07,33.37,,,,
444,12/10/18 05:30:00 AM,10.08,33.30,,,,
445,12/10/18 06:00:00 AM,9.91,33.19,,,,
446,12/10/18 06:30:00 AM,9.81,33.33,,,,
447,12/10/18 07:00:00 AM,10.03,33.15,,,,
448,12/10/18 07:30:00 AM,10.23,32.79,,,,
449,12/10/18 08:00:00 AM,10.53,32.94,,,,
450,12/10/18 08:30:00 AM,10.54,32.76,,,,
451,12/10/18 09:00:00 AM,12.36,32.68,,,,
452,12/10/18 09:30:00 AM,12.48,32.58,,,,
453,12/10/18 10:00:00 AM,12.41,32.58,,,,
454,12/10/18 10:30:00 AM,12.43,32.61,,,,
455,12/10/18 11:00:00 AM,12.22,32.58,,,,
456,12/10/18 11:30:00 AM,11.39,32.61,,,,
457,12/10/18 12:00:00 PM,12.07,32.61,,,,
458,12/10/18 12:30:00 PM,12.20,32.50,,,,
459,12/10/18 01:00:00 PM,11.91,32.54,,,,
460,12/10/18 01:30:00 PM,12.04,32.58,,,,
461,12/10/18 02:00:00 PM,11.58,32.50,,,,
462,12/10/18 02:30:00 PM,11.78,32.68,,,,
463,12/10/18 03:00:00 PM,12.18,32.61,,,,
464,12/10/18 03:30:00 PM,12.49,32.79,,,,
465,12/10/18 04:00:00 PM,12.32,32.68,,,,
466,12/10/18 04:30:00 PM,12.27,32.76,,,,
467,12/10/18 05:00:00 PM,12.34,32.68,,,,
468,12/10/18 05:30:00 PM,12.26,32.68,,,,
469,12/10/18 06:00:00 PM,12.06,32.72,,,,
