"Plot Title: 11009654"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009654, SEN S/N: 11009654, LBL: DO)","Temp, °F (LGR S/N: 11009654, SEN S/N: 11009654, LBL: Temp)","Coupler Attached (LGR S/N: 11009654)","Host Connected (LGR S/N: 11009654)","Stopped (LGR S/N: 11009654)","End Of File (LGR S/N: 11009654)"
106,12/03/17 04:30:00 AM,13.75,37.04,,,,
107,12/03/17 05:00:00 AM,13.69,36.97,,,,
108,12/03/17 05:30:00 AM,13.69,37.00,,,,
109,12/03/17 06:00:00 AM,13.67,36.97,,,,
110,12/03/17 06:30:00 AM,13.63,36.90,,,,
111,12/03/17 07:00:00 AM,13.49,36.82,,,,
112,12/03/17 07:30:00 AM,13.18,36.75,,,,
113,12/03/17 08:00:00 AM,12.99,36.64,,,,
114,12/03/17 08:30:00 AM,12.95,36.57,,,,
115,12/03/17 09:00:00 AM,12.92,36.61,,,,
116,12/03/17 09:30:00 AM,12.80,36.64,,,,
117,12/03/17 10:00:00 AM,12.61,36.50,,,,
118,12/03/17 10:30:00 AM,12.70,35.64,,,,
119,12/03/17 11:00:00 AM,12.79,35.49,,,,
120,12/03/17 11:30:00 AM,12.92,35.53,,,,
121,12/03/17 12:00:00 PM,12.99,35.56,,,,
122,12/03/17 12:30:00 PM,13.06,35.71,,,,
123,12/03/17 01:00:00 PM,13.12,35.82,,,,
124,12/03/17 01:30:00 PM,13.13,35.96,,,,
125,12/03/17 02:00:00 PM,13.16,36.07,,,,
126,12/03/17 02:30:00 PM,13.18,36.14,,,,
127,12/03/17 03:00:00 PM,13.25,36.28,,,,
128,12/03/17 03:30:00 PM,13.31,36.43,,,,
129,12/03/17 04:00:00 PM,13.39,36.64,,,,
130,12/03/17 04:30:00 PM,13.46,36.75,,,,
131,12/03/17 05:00:00 PM,13.53,36.86,,,,
132,12/03/17 05:30:00 PM,13.56,36.90,,,,
133,12/03/17 06:00:00 PM,13.88,37.00,,,,
134,12/03/17 06:30:00 PM,14.26,37.18,,,,
135,12/03/17 07:00:00 PM,14.26,37.22,,,,
136,12/03/17 07:30:00 PM,14.11,37.22,,,,
137,12/03/17 08:00:00 PM,14.05,37.26,,,,
138,12/03/17 08:30:00 PM,14.06,37.26,,,,
139,12/03/17 09:00:00 PM,14.06,37.26,,,,
140,12/03/17 09:30:00 PM,13.95,37.22,,,,
141,12/03/17 10:00:00 PM,13.79,37.15,,,,
142,12/03/17 10:30:00 PM,13.59,37.11,,,,
143,12/03/17 11:00:00 PM,13.49,37.15,,,,
144,12/03/17 11:30:00 PM,13.44,37.18,,,,
145,12/04/17 12:00:00 AM,13.40,37.22,,,,
146,12/04/17 12:30:00 AM,13.33,37.26,,,,
147,12/04/17 01:00:00 AM,13.28,37.29,,,,
148,12/04/17 01:30:00 AM,13.22,37.33,,,,
149,12/04/17 02:00:00 AM,13.14,37.40,,,,
150,12/04/17 02:30:00 AM,13.03,37.51,,,,
151,12/04/17 03:00:00 AM,12.91,37.62,,,,
152,12/04/17 03:30:00 AM,12.83,37.72,,,,
153,12/04/17 04:00:00 AM,12.75,37.87,,,,
154,12/04/17 04:30:00 AM,12.64,38.05,,,,
155,12/04/17 05:00:00 AM,12.60,38.30,,,,
156,12/04/17 05:30:00 AM,12.55,38.73,,,,
157,12/04/17 06:00:00 AM,12.56,38.84,,,,
158,12/04/17 06:30:00 AM,12.49,38.98,,,,
159,12/04/17 07:00:00 AM,12.49,38.98,,,,
160,12/04/17 07:30:00 AM,12.47,39.09,,,,
161,12/04/17 08:00:00 AM,12.45,39.13,,,,
162,12/04/17 08:30:00 AM,12.44,39.13,,,,
163,12/04/17 09:00:00 AM,12.40,39.24,,,,
164,12/04/17 09:30:00 AM,12.34,39.42,,,,
165,12/04/17 10:00:00 AM,12.21,39.74,,,,
166,12/04/17 10:30:00 AM,12.25,39.70,,,,
167,12/04/17 11:00:00 AM,12.21,39.92,,,,
168,12/04/17 11:30:00 AM,12.31,39.85,,,,
169,12/04/17 12:00:00 PM,12.37,39.78,,,,
170,12/04/17 12:30:00 PM,12.42,39.70,,,,
171,12/04/17 01:00:00 PM,12.40,39.67,,,,
172,12/04/17 01:30:00 PM,12.45,39.74,,,,
173,12/04/17 02:00:00 PM,12.46,39.81,,,,
174,12/04/17 02:30:00 PM,12.45,40.06,,,,
175,12/04/17 03:00:00 PM,12.52,40.28,,,,
176,12/04/17 03:30:00 PM,12.48,40.60,,,,
177,12/04/17 04:00:00 PM,12.61,40.75,,,,
178,12/04/17 04:30:00 PM,12.64,40.82,,,,
179,12/04/17 05:00:00 PM,12.67,40.86,,,,
180,12/04/17 05:30:00 PM,12.63,40.96,,,,
181,12/04/17 06:00:00 PM,12.59,41.00,,,,
182,12/04/17 06:30:00 PM,12.59,41.00,,,,
183,12/04/17 07:00:00 PM,12.55,41.04,,,,
184,12/04/17 07:30:00 PM,12.58,40.96,,,,
185,12/04/17 08:00:00 PM,12.59,40.89,,,,
186,12/04/17 08:30:00 PM,12.59,40.89,,,,
187,12/04/17 09:00:00 PM,12.57,40.89,,,,
188,12/04/17 09:30:00 PM,12.53,41.00,,,,
189,12/04/17 10:00:00 PM,12.49,41.11,,,,
190,12/04/17 10:30:00 PM,12.49,41.14,,,,
191,12/04/17 11:00:00 PM,12.52,41.18,,,,
192,12/04/17 11:30:00 PM,12.46,40.96,,,,
193,12/05/17 12:00:00 AM,12.56,40.60,,,,
194,12/05/17 12:30:00 AM,12.57,40.42,,,,
195,12/05/17 01:00:00 AM,12.51,40.53,,,,
196,12/05/17 01:30:00 AM,12.69,40.24,,,,
197,12/05/17 02:00:00 AM,12.71,40.10,,,,
198,12/05/17 02:30:00 AM,12.71,40.03,,,,
199,12/05/17 03:00:00 AM,12.70,39.92,,,,
200,12/05/17 03:30:00 AM,12.71,39.85,,,,
201,12/05/17 04:00:00 AM,12.72,39.78,,,,
202,12/05/17 04:30:00 AM,12.71,39.70,,,,
203,12/05/17 05:00:00 AM,12.70,39.63,,,,
204,12/05/17 05:30:00 AM,12.69,39.56,,,,
205,12/05/17 06:00:00 AM,12.69,39.49,,,,
206,12/05/17 06:30:00 AM,12.66,39.42,,,,
207,12/05/17 07:00:00 AM,12.66,39.31,,,,
208,12/05/17 07:30:00 AM,12.66,39.24,,,,
209,12/05/17 08:00:00 AM,12.65,39.13,,,,
210,12/05/17 08:30:00 AM,12.66,39.06,,,,
211,12/05/17 09:00:00 AM,12.66,38.98,,,,
212,12/05/17 09:30:00 AM,12.70,38.91,,,,
213,12/05/17 10:00:00 AM,12.71,38.84,,,,
214,12/05/17 10:30:00 AM,12.72,38.77,,,,
215,12/05/17 11:00:00 AM,12.72,38.73,,,,
216,12/05/17 11:30:00 AM,12.73,38.80,,,,
217,12/05/17 12:00:00 PM,12.73,38.77,,,,
218,12/05/17 12:30:00 PM,12.74,38.73,,,,
219,12/05/17 01:00:00 PM,12.74,38.73,,,,
220,12/05/17 01:30:00 PM,12.75,38.66,,,,
221,12/05/17 02:00:00 PM,12.76,38.66,,,,
222,12/05/17 02:30:00 PM,12.77,38.62,,,,
223,12/05/17 03:00:00 PM,12.78,38.55,,,,
224,12/05/17 03:30:00 PM,12.76,38.52,,,,
225,12/05/17 04:00:00 PM,12.77,38.44,,,,
226,12/05/17 04:30:00 PM,12.75,38.34,,,,
227,12/05/17 05:00:00 PM,12.76,38.26,,,,
228,12/05/17 05:30:00 PM,12.75,38.19,,,,
229,12/05/17 06:00:00 PM,12.76,38.12,,,,
230,12/05/17 06:30:00 PM,12.75,38.08,,,,
231,12/05/17 07:00:00 PM,12.74,37.98,,,,
232,12/05/17 07:30:00 PM,12.71,37.94,,,,
233,12/05/17 08:00:00 PM,12.73,37.90,,,,
234,12/05/17 08:30:00 PM,12.71,37.76,,,,
235,12/05/17 09:00:00 PM,12.72,37.65,,,,
236,12/05/17 09:30:00 PM,12.70,37.51,,,,
237,12/05/17 10:00:00 PM,12.71,37.44,,,,
238,12/05/17 10:30:00 PM,12.70,37.40,,,,
239,12/05/17 11:00:00 PM,12.70,37.36,,,,
240,12/05/17 11:30:00 PM,12.66,37.29,,,,
241,12/06/17 12:00:00 AM,12.67,37.18,,,,
242,12/06/17 12:30:00 AM,12.70,37.04,,,,
243,12/06/17 01:00:00 AM,12.66,37.00,,,,
244,12/06/17 01:30:00 AM,12.67,36.93,,,,
245,12/06/17 02:00:00 AM,12.69,36.82,,,,
246,12/06/17 02:30:00 AM,12.70,36.79,,,,
247,12/06/17 03:00:00 AM,12.72,36.79,,,,
248,12/06/17 03:30:00 AM,12.74,36.64,,,,
249,12/06/17 04:00:00 AM,12.73,36.61,,,,
250,12/06/17 04:30:00 AM,12.73,36.61,,,,
251,12/06/17 05:00:00 AM,12.67,36.79,,,,
252,12/06/17 05:30:00 AM,12.58,36.90,,,,
253,12/06/17 06:00:00 AM,12.48,37.18,,,,
254,12/06/17 06:30:00 AM,12.38,37.36,,,,
255,12/06/17 07:00:00 AM,12.35,37.47,,,,
256,12/06/17 07:30:00 AM,12.32,37.54,,,,
257,12/06/17 08:00:00 AM,12.30,37.54,,,,
258,12/06/17 08:30:00 AM,12.23,37.54,,,,
259,12/06/17 09:00:00 AM,12.21,37.54,,,,
260,12/06/17 09:30:00 AM,12.21,37.54,,,,
261,12/06/17 10:00:00 AM,12.12,37.54,,,,
262,12/06/17 10:30:00 AM,12.12,37.51,,,,
263,12/06/17 11:00:00 AM,12.16,37.51,,,,
264,12/06/17 11:30:00 AM,12.18,37.47,,,,
265,12/06/17 12:00:00 PM,12.18,37.44,,,,
266,12/06/17 12:30:00 PM,12.18,37.44,,,,
267,12/06/17 01:00:00 PM,12.20,37.40,,,,
268,12/06/17 01:30:00 PM,12.20,37.33,,,,
269,12/06/17 02:00:00 PM,12.20,37.29,,,,
270,12/06/17 02:30:00 PM,12.22,37.18,,,,
271,12/06/17 03:00:00 PM,12.20,37.11,,,,
272,12/06/17 03:30:00 PM,12.22,37.00,,,,
273,12/06/17 04:00:00 PM,12.26,36.86,,,,
274,12/06/17 04:30:00 PM,12.38,36.68,,,,
275,12/06/17 05:00:00 PM,12.49,36.50,,,,
276,12/06/17 05:30:00 PM,12.52,36.39,,,,
277,12/06/17 06:00:00 PM,12.59,36.32,,,,
278,12/06/17 06:30:00 PM,12.65,36.21,,,,
279,12/06/17 07:00:00 PM,12.60,36.14,,,,
280,12/06/17 07:30:00 PM,12.65,36.18,,,,
281,12/06/17 08:00:00 PM,12.63,36.18,,,,
282,12/06/17 08:30:00 PM,12.55,36.21,,,,
283,12/06/17 09:00:00 PM,12.49,36.07,,,,
284,12/06/17 09:30:00 PM,12.49,36.14,,,,
285,12/06/17 10:00:00 PM,12.39,36.18,,,,
286,12/06/17 10:30:00 PM,12.32,36.18,,,,
287,12/06/17 11:00:00 PM,12.21,36.25,,,,
288,12/06/17 11:30:00 PM,12.13,36.10,,,,
289,12/07/17 12:00:00 AM,12.21,36.00,,,,
290,12/07/17 12:30:00 AM,12.20,35.78,,,,
291,12/07/17 01:00:00 AM,12.18,35.82,,,,
292,12/07/17 01:30:00 AM,12.20,35.89,,,,
293,12/07/17 02:00:00 AM,12.25,35.74,,,,
294,12/07/17 02:30:00 AM,12.24,35.78,,,,
295,12/07/17 03:00:00 AM,12.14,35.89,,,,
296,12/07/17 03:30:00 AM,12.12,35.85,,,,
297,12/07/17 04:00:00 AM,12.04,35.78,,,,
298,12/07/17 04:30:00 AM,12.02,35.67,,,,
299,12/07/17 05:00:00 AM,11.96,35.67,,,,
300,12/07/17 05:30:00 AM,12.42,35.64,,,,
301,12/07/17 06:00:00 AM,12.26,35.67,,,,
302,12/07/17 06:30:00 AM,12.06,35.64,,,,
303,12/07/17 07:00:00 AM,12.06,35.71,,,,
304,12/07/17 07:30:00 AM,11.86,35.64,,,,
305,12/07/17 08:00:00 AM,12.04,35.60,,,,
306,12/07/17 08:30:00 AM,11.94,35.49,,,,
307,12/07/17 09:00:00 AM,11.95,35.49,,,,
308,12/07/17 09:30:00 AM,11.96,35.42,,,,
309,12/07/17 10:00:00 AM,11.97,35.31,,,,
310,12/07/17 10:30:00 AM,12.10,35.10,,,,
311,12/07/17 11:00:00 AM,12.08,35.06,,,,
312,12/07/17 11:30:00 AM,12.09,34.99,,,,
313,12/07/17 12:00:00 PM,12.14,34.88,,,,
314,12/07/17 12:30:00 PM,12.29,34.59,,,,
315,12/07/17 01:00:00 PM,12.29,34.63,,,,
316,12/07/17 01:30:00 PM,12.38,34.48,,,,
317,12/07/17 02:00:00 PM,12.71,34.20,,,,
318,12/07/17 02:30:00 PM,12.93,34.12,,,,
319,12/07/17 03:00:00 PM,13.02,34.02,,,,
320,12/07/17 03:30:00 PM,13.05,34.05,,,,
321,12/07/17 04:00:00 PM,13.23,34.02,,,,
322,12/07/17 04:30:00 PM,13.49,34.02,,,,
323,12/07/17 05:00:00 PM,14.09,34.09,,,,
324,12/07/17 05:30:00 PM,14.42,34.12,,,,
325,12/07/17 06:00:00 PM,14.46,34.23,,,,
326,12/07/17 06:30:00 PM,14.43,34.30,,,,
327,12/07/17 07:00:00 PM,14.83,34.41,,,,
328,12/07/17 07:30:00 PM,15.00,34.52,,,,
329,12/07/17 08:00:00 PM,15.15,34.59,,,,
330,12/07/17 08:30:00 PM,15.24,34.63,,,,
331,12/07/17 09:00:00 PM,15.26,34.59,,,,
332,12/07/17 09:30:00 PM,15.37,34.59,,,,
333,12/07/17 10:00:00 PM,15.45,34.59,,,,
334,12/07/17 10:30:00 PM,15.52,34.63,,,,
335,12/07/17 11:00:00 PM,15.48,34.70,,,,
336,12/07/17 11:30:00 PM,15.48,34.74,,,,
337,12/08/17 12:00:00 AM,15.35,34.81,,,,
338,12/08/17 12:30:00 AM,15.35,34.84,,,,
339,12/08/17 01:00:00 AM,15.29,34.74,,,,
340,12/08/17 01:30:00 AM,15.32,34.77,,,,
341,12/08/17 02:00:00 AM,15.29,34.77,,,,
342,12/08/17 02:30:00 AM,15.16,34.81,,,,
343,12/08/17 03:00:00 AM,15.30,34.84,,,,
344,12/08/17 03:30:00 AM,14.89,34.92,,,,
345,12/08/17 04:00:00 AM,14.64,34.95,,,,
346,12/08/17 04:30:00 AM,14.03,34.99,,,,
347,12/08/17 05:00:00 AM,13.31,34.99,,,,
348,12/08/17 05:30:00 AM,13.17,35.06,,,,
349,12/08/17 06:00:00 AM,12.92,35.02,,,,
350,12/08/17 06:30:00 AM,12.83,34.99,,,,
351,12/08/17 07:00:00 AM,12.25,35.02,,,,
352,12/08/17 07:30:00 AM,11.93,35.10,,,,
353,12/08/17 08:00:00 AM,11.54,35.17,,,,
354,12/08/17 08:30:00 AM,11.42,35.10,,,,
355,12/08/17 09:00:00 AM,12.06,34.95,,,,
356,12/08/17 09:30:00 AM,12.60,34.84,,,,
357,12/08/17 10:00:00 AM,12.13,34.92,,,,
358,12/08/17 10:30:00 AM,11.92,34.88,,,,
359,12/08/17 11:00:00 AM,11.95,34.92,,,,
360,12/08/17 11:30:00 AM,11.87,34.84,,,,
361,12/08/17 12:00:00 PM,11.82,34.74,,,,
362,12/08/17 12:30:00 PM,11.99,34.70,,,,
363,12/08/17 01:00:00 PM,11.82,34.70,,,,
364,12/08/17 01:30:00 PM,11.92,34.70,,,,
365,12/08/17 02:00:00 PM,11.85,34.66,,,,
366,12/08/17 02:30:00 PM,11.69,34.63,,,,
367,12/08/17 03:00:00 PM,11.68,34.63,,,,
368,12/08/17 03:30:00 PM,11.59,34.63,,,,
369,12/08/17 04:00:00 PM,11.56,34.63,,,,
370,12/08/17 04:30:00 PM,11.53,34.63,,,,
371,12/08/17 05:00:00 PM,11.63,34.56,,,,
372,12/08/17 05:30:00 PM,11.55,34.52,,,,
373,12/08/17 06:00:00 PM,11.54,34.48,,,,
374,12/08/17 06:30:00 PM,11.52,34.52,,,,
375,12/08/17 07:00:00 PM,11.51,34.52,,,,
376,12/08/17 07:30:00 PM,11.52,34.52,,,,
377,12/08/17 08:00:00 PM,11.52,34.52,,,,
378,12/08/17 08:30:00 PM,11.45,34.52,,,,
379,12/08/17 09:00:00 PM,11.41,34.48,,,,
380,12/08/17 09:30:00 PM,11.38,34.56,,,,
381,12/08/17 10:00:00 PM,11.45,34.45,,,,
382,12/08/17 10:30:00 PM,11.55,34.48,,,,
383,12/08/17 11:00:00 PM,11.41,34.59,,,,
384,12/08/17 11:30:00 PM,11.45,34.63,,,,
385,12/09/17 12:00:00 AM,11.42,34.52,,,,
386,12/09/17 12:30:00 AM,11.45,34.56,,,,
387,12/09/17 01:00:00 AM,11.45,34.59,,,,
388,12/09/17 01:30:00 AM,11.43,34.66,,,,
389,12/09/17 02:00:00 AM,11.27,34.70,,,,
390,12/09/17 02:30:00 AM,11.23,34.66,,,,
391,12/09/17 03:00:00 AM,11.39,34.66,,,,
392,12/09/17 03:30:00 AM,11.39,34.59,,,,
393,12/09/17 04:00:00 AM,11.64,34.48,,,,
394,12/09/17 04:30:00 AM,11.73,34.59,,,,
395,12/09/17 05:00:00 AM,11.39,34.70,,,,
396,12/09/17 05:30:00 AM,11.02,34.77,,,,
397,12/09/17 06:00:00 AM,10.90,34.77,,,,
398,12/09/17 06:30:00 AM,11.05,34.74,,,,
399,12/09/17 07:00:00 AM,11.14,34.77,,,,
400,12/09/17 07:30:00 AM,11.36,34.77,,,,
401,12/09/17 08:00:00 AM,11.05,34.92,,,,
402,12/09/17 08:30:00 AM,10.80,34.84,,,,
403,12/09/17 09:00:00 AM,10.85,34.92,,,,
404,12/09/17 09:30:00 AM,10.70,34.88,,,,
405,12/09/17 10:00:00 AM,10.72,34.88,,,,
406,12/09/17 10:30:00 AM,10.63,34.88,,,,
407,12/09/17 11:00:00 AM,10.58,34.84,,,,
408,12/09/17 11:30:00 AM,10.56,34.92,,,,
409,12/09/17 12:00:00 PM,10.71,34.81,,,,
410,12/09/17 12:30:00 PM,10.60,34.88,,,,
411,12/09/17 01:00:00 PM,10.52,34.81,,,,
412,12/09/17 01:30:00 PM,10.50,34.88,,,,
413,12/09/17 02:00:00 PM,10.49,34.81,,,,
414,12/09/17 02:30:00 PM,10.52,34.84,,,,
415,12/09/17 03:00:00 PM,10.57,34.81,,,,
416,12/09/17 03:30:00 PM,10.68,34.77,,,,
417,12/09/17 04:00:00 PM,10.80,34.66,,,,
418,12/09/17 04:30:00 PM,10.75,34.63,,,,
419,12/09/17 05:00:00 PM,10.79,34.59,,,,
420,12/09/17 05:30:00 PM,10.96,34.59,,,,
421,12/09/17 06:00:00 PM,11.03,34.63,,,,
422,12/09/17 06:30:00 PM,10.94,34.59,,,,
423,12/09/17 07:00:00 PM,10.96,34.63,,,,
424,12/09/17 07:30:00 PM,11.01,34.59,,,,
425,12/09/17 08:00:00 PM,11.05,34.59,,,,
426,12/09/17 08:30:00 PM,11.11,34.59,,,,
427,12/09/17 09:00:00 PM,11.14,34.56,,,,
428,12/09/17 09:30:00 PM,11.12,34.66,,,,
429,12/09/17 10:00:00 PM,11.31,34.59,,,,
430,12/09/17 10:30:00 PM,11.21,34.66,,,,
431,12/09/17 11:00:00 PM,11.30,34.66,,,,
432,12/09/17 11:30:00 PM,11.52,34.81,,,,
433,12/10/17 12:00:00 AM,11.54,34.74,,,,
434,12/10/17 12:30:00 AM,11.37,34.66,,,,
435,12/10/17 01:00:00 AM,11.41,34.70,,,,
436,12/10/17 01:30:00 AM,11.38,34.74,,,,
437,12/10/17 02:00:00 AM,11.52,34.88,,,,
438,12/10/17 02:30:00 AM,11.49,34.81,,,,
439,12/10/17 03:00:00 AM,11.27,34.88,,,,
440,12/10/17 03:30:00 AM,11.06,34.84,,,,
441,12/10/17 04:00:00 AM,10.98,34.92,,,,
442,12/10/17 04:30:00 AM,10.80,34.88,,,,
443,12/10/17 05:00:00 AM,10.77,34.92,,,,
444,12/10/17 05:30:00 AM,10.73,35.02,,,,
445,12/10/17 06:00:00 AM,10.51,35.06,,,,
446,12/10/17 06:30:00 AM,10.33,35.10,,,,
447,12/10/17 07:00:00 AM,10.11,35.17,,,,
448,12/10/17 07:30:00 AM,9.97,35.17,,,,
449,12/10/17 08:00:00 AM,9.97,35.31,,,,
450,12/10/17 08:30:00 AM,9.90,35.13,,,,
451,12/10/17 09:00:00 AM,9.77,35.10,,,,
452,12/10/17 09:30:00 AM,9.93,35.13,,,,
453,12/10/17 10:00:00 AM,9.93,35.13,,,,
454,12/10/17 10:30:00 AM,10.08,34.99,,,,
455,12/10/17 11:00:00 AM,10.14,35.02,,,,
456,12/10/17 11:30:00 AM,10.11,35.10,,,,
457,12/10/17 12:00:00 PM,10.32,35.02,,,,
458,12/10/17 12:30:00 PM,10.50,34.95,,,,
459,12/10/17 01:00:00 PM,10.43,34.92,,,,
460,12/10/17 01:30:00 PM,10.71,34.92,,,,
461,12/10/17 02:00:00 PM,10.83,34.92,,,,
462,12/10/17 02:30:00 PM,10.72,34.92,,,,
463,12/10/17 03:00:00 PM,10.76,34.84,,,,
464,12/10/17 03:30:00 PM,10.93,34.84,,,,
465,12/10/17 04:00:00 PM,10.91,34.84,,,,
466,12/10/17 04:30:00 PM,10.99,34.81,,,,
467,12/10/17 05:00:00 PM,11.10,34.74,,,,
468,12/10/17 05:30:00 PM,11.34,34.70,,,,
469,12/10/17 06:00:00 PM,11.53,34.66,,,,
