"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
46,12/03/19 01:30:00 PM,12.32,36.25,,,,
47,12/03/19 02:00:00 PM,12.12,36.25,,,,
48,12/03/19 02:30:00 PM,12.34,36.18,,,,
49,12/03/19 03:00:00 PM,12.42,36.18,,,,
50,12/03/19 03:30:00 PM,12.21,36.21,,,,
51,12/03/19 04:00:00 PM,12.42,36.18,,,,
52,12/03/19 04:30:00 PM,12.32,36.18,,,,
53,12/03/19 05:00:00 PM,10.97,36.25,,,,
54,12/03/19 05:30:00 PM,10.20,36.21,,,,
55,12/03/19 06:00:00 PM,8.80,36.28,,,,
56,12/03/19 06:30:00 PM,9.69,36.28,,,,
57,12/03/19 07:00:00 PM,9.01,36.39,,,,
58,12/03/19 07:30:00 PM,8.70,36.32,,,,
59,12/03/19 08:00:00 PM,9.01,36.36,,,,
60,12/03/19 08:30:00 PM,9.17,36.25,,,,
61,12/03/19 09:00:00 PM,9.21,36.25,,,,
62,12/03/19 09:30:00 PM,8.85,36.18,,,,
63,12/03/19 10:00:00 PM,9.26,36.14,,,,
64,12/03/19 10:30:00 PM,9.67,36.21,,,,
65,12/03/19 11:00:00 PM,9.61,36.25,,,,
66,12/03/19 11:30:00 PM,9.83,36.18,,,,
67,12/04/19 12:00:00 AM,10.65,36.39,,,,
68,12/04/19 12:30:00 AM,9.97,36.36,,,,
69,12/04/19 01:00:00 AM,9.98,36.54,,,,
70,12/04/19 01:30:00 AM,9.30,36.57,,,,
71,12/04/19 02:00:00 AM,9.46,36.54,,,,
72,12/04/19 02:30:00 AM,9.49,36.61,,,,
73,12/04/19 03:00:00 AM,9.02,36.64,,,,
74,12/04/19 03:30:00 AM,9.11,36.79,,,,
75,12/04/19 04:00:00 AM,9.27,36.68,,,,
76,12/04/19 04:30:00 AM,9.51,36.75,,,,
77,12/04/19 05:00:00 AM,9.14,36.82,,,,
78,12/04/19 05:30:00 AM,9.26,36.75,,,,
79,12/04/19 06:00:00 AM,9.45,36.72,,,,
80,12/04/19 06:30:00 AM,9.48,36.64,,,,
81,12/04/19 07:00:00 AM,9.39,36.57,,,,
82,12/04/19 07:30:00 AM,9.35,36.68,,,,
83,12/04/19 08:00:00 AM,9.29,36.86,,,,
84,12/04/19 08:30:00 AM,9.05,36.82,,,,
85,12/04/19 09:00:00 AM,12.63,36.79,,,,
86,12/04/19 09:30:00 AM,10.33,36.86,,,,
87,12/04/19 10:00:00 AM,9.13,36.82,,,,
88,12/04/19 10:30:00 AM,9.18,36.79,,,,
89,12/04/19 11:00:00 AM,8.98,36.86,,,,
90,12/04/19 11:30:00 AM,9.27,36.79,,,,
91,12/04/19 12:00:00 PM,9.05,36.75,,,,
92,12/04/19 12:30:00 PM,9.05,36.72,,,,
93,12/04/19 01:00:00 PM,9.52,36.90,,,,
94,12/04/19 01:30:00 PM,9.42,36.86,,,,
95,12/04/19 02:00:00 PM,10.07,36.82,,,,
96,12/04/19 02:30:00 PM,9.82,36.90,,,,
97,12/04/19 03:00:00 PM,9.50,36.93,,,,
98,12/04/19 03:30:00 PM,9.72,36.97,,,,
99,12/04/19 04:00:00 PM,11.93,36.90,,,,
100,12/04/19 04:30:00 PM,9.60,36.93,,,,
101,12/04/19 05:00:00 PM,8.92,36.97,,,,
102,12/04/19 05:30:00 PM,10.18,36.79,,,,
103,12/04/19 06:00:00 PM,9.71,36.79,,,,
104,12/04/19 06:30:00 PM,9.19,36.79,,,,
105,12/04/19 07:00:00 PM,9.35,36.82,,,,
106,12/04/19 07:30:00 PM,8.89,36.75,,,,
107,12/04/19 08:00:00 PM,9.29,36.75,,,,
108,12/04/19 08:30:00 PM,9.10,36.75,,,,
109,12/04/19 09:00:00 PM,9.41,36.75,,,,
110,12/04/19 09:30:00 PM,9.63,36.90,,,,
111,12/04/19 10:00:00 PM,9.52,36.97,,,,
112,12/04/19 10:30:00 PM,9.63,36.82,,,,
113,12/04/19 11:00:00 PM,9.96,36.82,,,,
114,12/04/19 11:30:00 PM,10.38,36.79,,,,
115,12/05/19 12:00:00 AM,10.37,36.79,,,,
116,12/05/19 12:30:00 AM,10.23,36.68,,,,
117,12/05/19 01:00:00 AM,10.58,36.75,,,,
118,12/05/19 01:30:00 AM,10.49,36.75,,,,
119,12/05/19 02:00:00 AM,10.20,36.57,,,,
120,12/05/19 02:30:00 AM,10.01,36.64,,,,
121,12/05/19 03:00:00 AM,9.81,36.57,,,,
122,12/05/19 03:30:00 AM,9.48,36.79,,,,
123,12/05/19 04:00:00 AM,9.64,36.86,,,,
124,12/05/19 04:30:00 AM,9.49,36.86,,,,
125,12/05/19 05:00:00 AM,9.67,36.90,,,,
126,12/05/19 05:30:00 AM,9.78,36.90,,,,
127,12/05/19 06:00:00 AM,9.64,36.97,,,,
128,12/05/19 06:30:00 AM,9.41,37.11,,,,
129,12/05/19 07:00:00 AM,8.88,37.18,,,,
130,12/05/19 07:30:00 AM,9.11,37.11,,,,
131,12/05/19 08:00:00 AM,9.19,37.04,,,,
132,12/05/19 08:30:00 AM,9.60,37.22,,,,
133,12/05/19 09:00:00 AM,13.54,36.90,,,,
134,12/05/19 09:30:00 AM,10.58,37.04,,,,
135,12/05/19 10:00:00 AM,10.26,37.18,,,,
136,12/05/19 10:30:00 AM,8.92,37.11,,,,
137,12/05/19 11:00:00 AM,9.32,37.15,,,,
138,12/05/19 11:30:00 AM,9.26,37.11,,,,
139,12/05/19 12:00:00 PM,9.55,37.15,,,,
140,12/05/19 12:30:00 PM,8.98,37.04,,,,
141,12/05/19 01:00:00 PM,8.82,37.22,,,,
142,12/05/19 01:30:00 PM,9.26,37.26,,,,
143,12/05/19 02:00:00 PM,8.75,37.22,,,,
144,12/05/19 02:30:00 PM,9.32,37.18,,,,
145,12/05/19 03:00:00 PM,9.16,37.29,,,,
146,12/05/19 03:30:00 PM,8.94,37.22,,,,
147,12/05/19 04:00:00 PM,9.57,37.15,,,,
148,12/05/19 04:30:00 PM,13.16,36.97,,,,
149,12/05/19 05:00:00 PM,10.83,36.97,,,,
150,12/05/19 05:30:00 PM,8.99,36.97,,,,
151,12/05/19 06:00:00 PM,10.19,36.93,,,,
152,12/05/19 06:30:00 PM,10.77,36.93,,,,
153,12/05/19 07:00:00 PM,9.78,36.93,,,,
154,12/05/19 07:30:00 PM,9.46,37.00,,,,
155,12/05/19 08:00:00 PM,9.79,37.00,,,,
156,12/05/19 08:30:00 PM,10.13,37.08,,,,
157,12/05/19 09:00:00 PM,9.83,37.29,,,,
158,12/05/19 09:30:00 PM,9.30,37.33,,,,
159,12/05/19 10:00:00 PM,9.00,37.26,,,,
160,12/05/19 10:30:00 PM,9.75,37.18,,,,
161,12/05/19 11:00:00 PM,10.08,37.15,,,,
162,12/05/19 11:30:00 PM,10.18,37.00,,,,
163,12/06/19 12:00:00 AM,10.60,37.11,,,,
164,12/06/19 12:30:00 AM,10.15,37.15,,,,
165,12/06/19 01:00:00 AM,10.37,37.08,,,,
166,12/06/19 01:30:00 AM,10.16,37.11,,,,
167,12/06/19 02:00:00 AM,10.71,37.00,,,,
168,12/06/19 02:30:00 AM,11.18,37.11,,,,
169,12/06/19 03:00:00 AM,11.63,37.18,,,,
170,12/06/19 03:30:00 AM,10.92,37.22,,,,
171,12/06/19 04:00:00 AM,9.90,37.26,,,,
172,12/06/19 04:30:00 AM,11.01,37.29,,,,
173,12/06/19 05:00:00 AM,10.03,37.29,,,,
174,12/06/19 05:30:00 AM,9.56,37.40,,,,
175,12/06/19 06:00:00 AM,9.55,37.47,,,,
176,12/06/19 06:30:00 AM,9.77,37.44,,,,
177,12/06/19 07:00:00 AM,9.07,37.33,,,,
178,12/06/19 07:30:00 AM,9.59,37.26,,,,
179,12/06/19 08:00:00 AM,10.04,37.26,,,,
180,12/06/19 08:30:00 AM,9.69,37.47,,,,
181,12/06/19 09:00:00 AM,10.82,37.51,,,,
182,12/06/19 09:30:00 AM,9.14,37.54,,,,
183,12/06/19 10:00:00 AM,8.61,37.58,,,,
184,12/06/19 10:30:00 AM,8.85,37.54,,,,
185,12/06/19 11:00:00 AM,8.85,37.58,,,,
186,12/06/19 11:30:00 AM,12.41,37.51,,,,
187,12/06/19 12:00:00 PM,9.46,37.54,,,,
188,12/06/19 12:30:00 PM,8.87,37.58,,,,
189,12/06/19 01:00:00 PM,8.45,37.58,,,,
190,12/06/19 01:30:00 PM,9.03,37.65,,,,
191,12/06/19 02:00:00 PM,8.87,37.62,,,,
192,12/06/19 02:30:00 PM,9.43,37.62,,,,
193,12/06/19 03:00:00 PM,8.66,37.62,,,,
194,12/06/19 03:30:00 PM,9.44,37.62,,,,
195,12/06/19 04:00:00 PM,9.39,37.69,,,,
196,12/06/19 04:30:00 PM,8.61,37.62,,,,
197,12/06/19 05:00:00 PM,9.02,37.62,,,,
198,12/06/19 05:30:00 PM,9.63,37.65,,,,
199,12/06/19 06:00:00 PM,9.31,37.69,,,,
200,12/06/19 06:30:00 PM,9.47,37.69,,,,
201,12/06/19 07:00:00 PM,9.22,37.69,,,,
202,12/06/19 07:30:00 PM,9.03,37.65,,,,
203,12/06/19 08:00:00 PM,8.73,37.62,,,,
204,12/06/19 08:30:00 PM,8.74,37.65,,,,
205,12/06/19 09:00:00 PM,8.57,37.65,,,,
206,12/06/19 09:30:00 PM,11.25,37.62,,,,
207,12/06/19 10:00:00 PM,9.69,37.62,,,,
208,12/06/19 10:30:00 PM,9.01,37.65,,,,
209,12/06/19 11:00:00 PM,9.67,37.65,,,,
210,12/06/19 11:30:00 PM,9.50,37.62,,,,
211,12/07/19 12:00:00 AM,9.39,37.65,,,,
212,12/07/19 12:30:00 AM,8.71,37.69,,,,
213,12/07/19 01:00:00 AM,8.64,37.62,,,,
214,12/07/19 01:30:00 AM,10.50,37.54,,,,
215,12/07/19 02:00:00 AM,9.45,37.62,,,,
216,12/07/19 02:30:00 AM,9.20,37.58,,,,
217,12/07/19 03:00:00 AM,8.94,37.58,,,,
218,12/07/19 03:30:00 AM,9.02,37.58,,,,
219,12/07/19 04:00:00 AM,8.89,37.54,,,,
220,12/07/19 04:30:00 AM,9.34,37.58,,,,
221,12/07/19 05:00:00 AM,9.74,37.62,,,,
222,12/07/19 05:30:00 AM,9.76,37.62,,,,
223,12/07/19 06:00:00 AM,9.45,37.58,,,,
224,12/07/19 06:30:00 AM,9.37,37.51,,,,
225,12/07/19 07:00:00 AM,8.98,37.54,,,,
226,12/07/19 07:30:00 AM,9.64,37.69,,,,
227,12/07/19 08:00:00 AM,9.16,37.72,,,,
228,12/07/19 08:30:00 AM,9.31,37.69,,,,
229,12/07/19 09:00:00 AM,8.92,37.72,,,,
230,12/07/19 09:30:00 AM,9.25,37.69,,,,
231,12/07/19 10:00:00 AM,9.30,37.69,,,,
232,12/07/19 10:30:00 AM,9.61,37.69,,,,
233,12/07/19 11:00:00 AM,9.52,37.69,,,,
234,12/07/19 11:30:00 AM,9.19,37.72,,,,
235,12/07/19 12:00:00 PM,9.26,37.69,,,,
236,12/07/19 12:30:00 PM,9.27,37.69,,,,
237,12/07/19 01:00:00 PM,9.54,37.72,,,,
238,12/07/19 01:30:00 PM,9.81,37.72,,,,
239,12/07/19 02:00:00 PM,9.44,37.72,,,,
240,12/07/19 02:30:00 PM,9.37,37.76,,,,
241,12/07/19 03:00:00 PM,9.37,37.72,,,,
242,12/07/19 03:30:00 PM,9.63,37.76,,,,
243,12/07/19 04:00:00 PM,9.13,37.72,,,,
244,12/07/19 04:30:00 PM,8.70,37.65,,,,
245,12/07/19 05:00:00 PM,11.27,37.47,,,,
246,12/07/19 05:30:00 PM,9.98,37.51,,,,
247,12/07/19 06:00:00 PM,10.05,37.51,,,,
248,12/07/19 06:30:00 PM,9.76,37.62,,,,
249,12/07/19 07:00:00 PM,10.82,37.62,,,,
250,12/07/19 07:30:00 PM,9.91,37.62,,,,
251,12/07/19 08:00:00 PM,9.94,37.65,,,,
252,12/07/19 08:30:00 PM,9.61,37.65,,,,
253,12/07/19 09:00:00 PM,9.56,37.65,,,,
254,12/07/19 09:30:00 PM,10.38,37.62,,,,
255,12/07/19 10:00:00 PM,9.58,37.62,,,,
256,12/07/19 10:30:00 PM,10.27,37.54,,,,
257,12/07/19 11:00:00 PM,10.07,37.72,,,,
258,12/07/19 11:30:00 PM,10.39,37.69,,,,
259,12/08/19 12:00:00 AM,10.56,37.80,,,,
260,12/08/19 12:30:00 AM,10.20,37.76,,,,
261,12/08/19 01:00:00 AM,9.63,37.76,,,,
262,12/08/19 01:30:00 AM,9.86,37.80,,,,
263,12/08/19 02:00:00 AM,9.83,37.76,,,,
264,12/08/19 02:30:00 AM,9.75,37.69,,,,
265,12/08/19 03:00:00 AM,9.61,37.72,,,,
266,12/08/19 03:30:00 AM,11.74,37.69,,,,
267,12/08/19 04:00:00 AM,10.27,37.69,,,,
268,12/08/19 04:30:00 AM,10.16,37.65,,,,
269,12/08/19 05:00:00 AM,9.47,37.69,,,,
270,12/08/19 05:30:00 AM,9.54,37.65,,,,
271,12/08/19 06:00:00 AM,9.50,37.65,,,,
272,12/08/19 06:30:00 AM,9.62,37.62,,,,
273,12/08/19 07:00:00 AM,9.50,37.69,,,,
274,12/08/19 07:30:00 AM,10.06,37.76,,,,
275,12/08/19 08:00:00 AM,9.56,37.80,,,,
276,12/08/19 08:30:00 AM,9.49,37.83,,,,
277,12/08/19 09:00:00 AM,9.82,37.80,,,,
278,12/08/19 09:30:00 AM,10.11,37.76,,,,
279,12/08/19 10:00:00 AM,10.20,37.72,,,,
280,12/08/19 10:30:00 AM,10.37,37.80,,,,
281,12/08/19 11:00:00 AM,9.83,37.80,,,,
282,12/08/19 11:30:00 AM,9.85,37.80,,,,
283,12/08/19 12:00:00 PM,9.87,37.72,,,,
284,12/08/19 12:30:00 PM,9.52,37.76,,,,
285,12/08/19 01:00:00 PM,9.98,37.69,,,,
286,12/08/19 01:30:00 PM,9.98,37.76,,,,
287,12/08/19 02:00:00 PM,10.23,37.76,,,,
288,12/08/19 02:30:00 PM,10.30,37.69,,,,
289,12/08/19 03:00:00 PM,10.40,37.76,,,,
290,12/08/19 03:30:00 PM,10.11,37.76,,,,
291,12/08/19 04:00:00 PM,10.06,37.83,,,,
292,12/08/19 04:30:00 PM,12.43,37.47,,,,
293,12/08/19 05:00:00 PM,12.03,37.47,,,,
294,12/08/19 05:30:00 PM,10.31,37.44,,,,
295,12/08/19 06:00:00 PM,10.16,37.47,,,,
296,12/08/19 06:30:00 PM,9.85,37.54,,,,
297,12/08/19 07:00:00 PM,10.01,37.51,,,,
298,12/08/19 07:30:00 PM,9.71,37.58,,,,
299,12/08/19 08:00:00 PM,9.57,37.62,,,,
300,12/08/19 08:30:00 PM,9.55,37.62,,,,
301,12/08/19 09:00:00 PM,9.94,37.69,,,,
302,12/08/19 09:30:00 PM,9.55,37.65,,,,
303,12/08/19 10:00:00 PM,9.82,37.62,,,,
304,12/08/19 10:30:00 PM,10.13,37.62,,,,
305,12/08/19 11:00:00 PM,10.23,37.69,,,,
306,12/08/19 11:30:00 PM,10.10,37.72,,,,
307,12/09/19 12:00:00 AM,10.37,37.76,,,,
308,12/09/19 12:30:00 AM,10.05,37.76,,,,
309,12/09/19 01:00:00 AM,10.32,37.80,,,,
310,12/09/19 01:30:00 AM,10.12,37.72,,,,
311,12/09/19 02:00:00 AM,9.62,37.76,,,,
312,12/09/19 02:30:00 AM,10.06,37.80,,,,
313,12/09/19 03:00:00 AM,10.09,37.80,,,,
314,12/09/19 03:30:00 AM,10.09,37.80,,,,
315,12/09/19 04:00:00 AM,9.75,37.87,,,,
316,12/09/19 04:30:00 AM,10.18,37.83,,,,
317,12/09/19 05:00:00 AM,10.17,37.87,,,,
318,12/09/19 05:30:00 AM,10.17,37.90,,,,
319,12/09/19 06:00:00 AM,10.13,37.83,,,,
320,12/09/19 06:30:00 AM,10.02,37.83,,,,
321,12/09/19 07:00:00 AM,10.33,37.80,,,,
322,12/09/19 07:30:00 AM,10.42,37.90,,,,
323,12/09/19 08:00:00 AM,10.25,37.94,,,,
324,12/09/19 08:30:00 AM,10.48,37.90,,,,
325,12/09/19 09:00:00 AM,10.11,37.90,,,,
326,12/09/19 09:30:00 AM,10.75,37.87,,,,
327,12/09/19 10:00:00 AM,10.78,37.80,,,,
328,12/09/19 10:30:00 AM,10.63,37.80,,,,
329,12/09/19 11:00:00 AM,10.54,37.72,,,,
330,12/09/19 11:30:00 AM,12.63,37.80,,,,
331,12/09/19 12:00:00 PM,13.08,37.72,,,,
332,12/09/19 12:30:00 PM,12.84,37.72,,,,
333,12/09/19 01:00:00 PM,12.62,37.72,,,,
334,12/09/19 01:30:00 PM,13.04,37.69,,,,
335,12/09/19 02:00:00 PM,12.71,37.65,,,,
336,12/09/19 02:30:00 PM,12.69,37.69,,,,
337,12/09/19 03:00:00 PM,12.57,37.69,,,,
338,12/09/19 03:30:00 PM,12.13,37.65,,,,
339,12/09/19 04:00:00 PM,11.77,37.69,,,,
340,12/09/19 04:30:00 PM,11.86,37.69,,,,
341,12/09/19 05:00:00 PM,12.56,37.62,,,,
342,12/09/19 05:30:00 PM,12.71,37.62,,,,
343,12/09/19 06:00:00 PM,12.69,37.54,,,,
344,12/09/19 06:30:00 PM,12.61,37.58,,,,
345,12/09/19 07:00:00 PM,11.71,37.58,,,,
346,12/09/19 07:30:00 PM,11.97,37.62,,,,
347,12/09/19 08:00:00 PM,12.64,37.58,,,,
348,12/09/19 08:30:00 PM,12.22,37.54,,,,
349,12/09/19 09:00:00 PM,12.23,37.54,,,,
350,12/09/19 09:30:00 PM,11.85,37.54,,,,
351,12/09/19 10:00:00 PM,11.76,37.54,,,,
352,12/09/19 10:30:00 PM,11.51,37.44,,,,
353,12/09/19 11:00:00 PM,11.09,37.44,,,,
354,12/09/19 11:30:00 PM,10.82,37.47,,,,
355,12/10/19 12:00:00 AM,10.70,37.47,,,,
356,12/10/19 12:30:00 AM,10.48,37.40,,,,
357,12/10/19 01:00:00 AM,10.37,37.40,,,,
358,12/10/19 01:30:00 AM,10.37,37.33,,,,
359,12/10/19 02:00:00 AM,10.16,37.29,,,,
360,12/10/19 02:30:00 AM,10.26,37.29,,,,
361,12/10/19 03:00:00 AM,10.18,37.33,,,,
362,12/10/19 03:30:00 AM,10.26,37.33,,,,
363,12/10/19 04:00:00 AM,10.30,37.40,,,,
364,12/10/19 04:30:00 AM,10.30,37.44,,,,
365,12/10/19 05:00:00 AM,10.25,37.36,,,,
366,12/10/19 05:30:00 AM,10.27,37.44,,,,
367,12/10/19 06:00:00 AM,10.16,37.44,,,,
368,12/10/19 06:30:00 AM,10.02,37.33,,,,
369,12/10/19 07:00:00 AM,10.27,37.51,,,,
370,12/10/19 07:30:00 AM,10.00,37.51,,,,
371,12/10/19 08:00:00 AM,10.86,37.44,,,,
372,12/10/19 08:30:00 AM,10.92,37.47,,,,
373,12/10/19 09:00:00 AM,10.56,37.44,,,,
374,12/10/19 09:30:00 AM,10.05,37.36,,,,
375,12/10/19 10:00:00 AM,10.12,37.36,,,,
376,12/10/19 10:30:00 AM,12.01,37.22,,,,
377,12/10/19 11:00:00 AM,11.52,37.26,,,,
378,12/10/19 11:30:00 AM,11.37,37.11,,,,
379,12/10/19 12:00:00 PM,10.94,37.11,,,,
380,12/10/19 12:30:00 PM,10.80,37.22,,,,
381,12/10/19 01:00:00 PM,10.48,37.22,,,,
382,12/10/19 01:30:00 PM,10.58,37.18,,,,
383,12/10/19 02:00:00 PM,10.41,37.15,,,,
384,12/10/19 02:30:00 PM,11.14,37.15,,,,
385,12/10/19 03:00:00 PM,10.76,37.11,,,,
386,12/10/19 03:30:00 PM,11.17,36.97,,,,
387,12/10/19 04:00:00 PM,11.35,36.90,,,,
388,12/10/19 04:30:00 PM,10.97,37.04,,,,
389,12/10/19 05:00:00 PM,10.81,36.90,,,,
390,12/10/19 05:30:00 PM,10.51,36.68,,,,
391,12/10/19 06:00:00 PM,9.95,36.50,,,,
392,12/10/19 06:30:00 PM,10.25,36.50,,,,
393,12/10/19 07:00:00 PM,10.19,36.46,,,,
394,12/10/19 07:30:00 PM,10.04,36.28,,,,
395,12/10/19 08:00:00 PM,10.41,36.10,,,,
396,12/10/19 08:30:00 PM,10.51,35.92,,,,
397,12/10/19 09:00:00 PM,10.05,35.60,,,,
398,12/10/19 09:30:00 PM,10.24,35.49,,,,
399,12/10/19 10:00:00 PM,10.54,35.17,,,,
400,12/10/19 10:30:00 PM,11.61,34.05,,,,
401,12/10/19 11:00:00 PM,13.14,33.04,,,,
402,12/10/19 11:30:00 PM,13.45,32.54,,,,
403,12/11/19 12:00:00 AM,13.62,32.36,,,,
404,12/11/19 12:30:00 AM,13.58,32.32,,,,
405,12/11/19 01:00:00 AM,13.67,32.32,,,,
406,12/11/19 01:30:00 AM,13.80,32.25,,,,
407,12/11/19 02:00:00 AM,13.81,32.25,,,,
408,12/11/19 02:30:00 AM,13.81,32.18,,,,
409,12/11/19 03:00:00 AM,13.85,32.18,,,,
410,12/11/19 03:30:00 AM,13.84,32.14,,,,
411,12/11/19 04:00:00 AM,13.82,32.14,,,,
412,12/11/19 04:30:00 AM,13.79,32.11,,,,
413,12/11/19 05:00:00 AM,13.84,32.11,,,,
414,12/11/19 05:30:00 AM,13.74,32.07,,,,
415,12/11/19 06:00:00 AM,13.68,32.07,,,,
416,12/11/19 06:30:00 AM,13.68,32.07,,,,
417,12/11/19 07:00:00 AM,13.71,32.11,,,,
418,12/11/19 07:30:00 AM,13.62,32.29,,,,
419,12/11/19 08:00:00 AM,12.76,32.47,,,,
420,12/11/19 08:30:00 AM,12.86,32.61,,,,
421,12/11/19 09:00:00 AM,12.98,32.65,,,,
422,12/11/19 09:30:00 AM,12.96,32.90,,,,
423,12/11/19 10:00:00 AM,12.22,33.01,,,,
424,12/11/19 10:30:00 AM,12.20,33.04,,,,
425,12/11/19 11:00:00 AM,12.03,33.08,,,,
426,12/11/19 11:30:00 AM,11.96,33.08,,,,
427,12/11/19 12:00:00 PM,12.01,33.15,,,,
428,12/11/19 12:30:00 PM,11.55,33.12,,,,
429,12/11/19 01:00:00 PM,11.76,33.12,,,,
430,12/11/19 01:30:00 PM,11.70,33.12,,,,
431,12/11/19 02:00:00 PM,12.49,33.19,,,,
432,12/11/19 02:30:00 PM,12.45,33.22,,,,
433,12/11/19 03:00:00 PM,12.29,33.33,,,,
434,12/11/19 03:30:00 PM,11.77,33.37,,,,
435,12/11/19 04:00:00 PM,11.85,33.33,,,,
436,12/11/19 04:30:00 PM,11.76,33.37,,,,
437,12/11/19 05:00:00 PM,11.18,33.33,,,,
438,12/11/19 05:30:00 PM,11.24,33.33,,,,
439,12/11/19 06:00:00 PM,11.56,33.33,,,,
440,12/11/19 06:30:00 PM,11.62,33.37,,,,
441,12/11/19 07:00:00 PM,11.45,33.37,,,,
442,12/11/19 07:30:00 PM,11.29,33.37,,,,
443,12/11/19 08:00:00 PM,11.30,33.44,,,,
444,12/11/19 08:30:00 PM,11.36,33.51,,,,
445,12/11/19 09:00:00 PM,11.16,33.62,,,,
446,12/11/19 09:30:00 PM,10.67,33.62,,,,
447,12/11/19 10:00:00 PM,10.71,33.66,,,,
448,12/11/19 10:30:00 PM,10.71,33.62,,,,
449,12/11/19 11:00:00 PM,10.71,33.55,,,,
450,12/11/19 11:30:00 PM,10.66,33.55,,,,
451,12/12/19 12:00:00 AM,10.79,33.58,,,,
452,12/12/19 12:30:00 AM,11.20,33.66,,,,
453,12/12/19 01:00:00 AM,11.22,33.69,,,,
454,12/12/19 01:30:00 AM,11.18,33.76,,,,
455,12/12/19 02:00:00 AM,11.07,33.80,,,,
456,12/12/19 02:30:00 AM,11.07,33.76,,,,
457,12/12/19 03:00:00 AM,11.13,33.80,,,,
458,12/12/19 03:30:00 AM,11.23,33.84,,,,
459,12/12/19 04:00:00 AM,11.21,33.87,,,,
460,12/12/19 04:30:00 AM,11.16,33.84,,,,
461,12/12/19 05:00:00 AM,11.21,33.84,,,,
462,12/12/19 05:30:00 AM,11.28,33.87,,,,
463,12/12/19 06:00:00 AM,11.28,33.91,,,,
464,12/12/19 06:30:00 AM,11.17,33.94,,,,
465,12/12/19 07:00:00 AM,11.25,33.98,,,,
466,12/12/19 07:30:00 AM,11.11,34.05,,,,
467,12/12/19 08:00:00 AM,10.99,34.16,,,,
468,12/12/19 08:30:00 AM,11.07,34.34,,,,
469,12/12/19 09:00:00 AM,11.06,34.38,,,,
